Epoch	Train Loss	Val Loss	Val Spearman/Accuracy
1	2.0374392002592034	2.1393840312957764	0.3039332538736591
2	0.8378278871693009	2.0008060932159424	0.3915375446960667
3	0.6667215116122115	1.8842729330062866	0.4600715137067938
4	0.5831852679589817	1.7816476821899414	0.5268176400476758
5	0.5228143180657296	1.6859817504882812	0.5738974970202623
6	0.4604993041886614	1.5952142477035522	0.6227651966626937
7	0.4109389445291975	1.5038291215896606	0.6758045292014303
8	0.38289259939109427	1.4043503999710083	0.7276519666269369
9	0.35688258943828194	1.2945572137832642	0.766388557806913
10	0.32814991762986073	1.1825460195541382	0.7943980929678188
11	0.3112393188925652	1.069061517715454	0.8104886769964244
12	0.2963091719436555	0.9568058848381042	0.8384982121573301
13	0.2807457425757909	0.8470013737678528	0.8599523241954709
14	0.2607996456938945	0.7423959374427795	0.8718712753277712
15	0.24665231338353152	0.6470481753349304	0.8742550655542313
16	0.23712314729764314	0.566234290599823	0.8784266984505363
17	0.22892268791388654	0.5006245970726013	0.8825983313468415
18	0.219987032958348	0.4469580352306366	0.8814064362336115
19	0.2093185331085588	0.40515273809432983	0.8885578069129917
20	0.20143252025023894	0.3753993511199951	0.8867699642431466
21	0.19405367444072863	0.3547673225402832	0.8921334922526818
22	0.18517487578538547	0.34012025594711304	0.8974970202622169
23	0.1786238154894074	0.3326627314090729	0.898092967818832
24	0.17078434980525276	0.3300977349281311	0.899284862932062
25	0.1674052357476071	0.3289160430431366	0.8945172824791419
26	0.16220455360415106	0.32776740193367004	0.8969010727056019
27	0.15551502746581328	0.3298330008983612	0.8974970202622169
28	0.15116808561667586	0.3355107009410858	0.899880810488677
29	0.14791146054978396	0.33739858865737915	0.9028605482717521
30	0.14045380782851494	0.33868032693862915	0.9028605482717521
31	0.1403716736080445	0.3413907587528229	0.901072705601907
32	0.13152293746366409	0.3434799313545227	0.9016686531585221
33	0.13078824631649483	0.3461752235889435	0.899284862932062
34	0.12876221676048674	0.3449144661426544	0.9016686531585221
35	0.12246391493374331	0.3458753824234009	0.898092967818832
36	0.11761022446002632	0.34944525361061096	0.901072705601907
37	0.11571819225458876	0.35431107878685	0.899284862932062
38	0.11254904606957493	0.3564857244491577	0.900476758045292
39	0.11205278620034484	0.3564782440662384	0.899284862932062
40	0.1093177273853834	0.3592991828918457	0.900476758045292
41	0.10571991261963115	0.35997286438941956	0.902264600715137
42	0.09847884375171186	0.3628360331058502	0.901072705601907
43	0.10522905182699825	0.3647952973842621	0.899880810488677
44	0.09790444486827132	0.362365186214447	0.900476758045292
45	0.09787836638808965	0.36267170310020447	0.898092967818832
46	0.09385880702616703	0.3668752908706665	0.9016686531585221
47	0.0929258709535666	0.3712689280509949	0.902264600715137
48	0.09165438116663044	0.3728494346141815	0.902264600715137
49	0.08848253242952954	0.3699790835380554	0.9046483909415971
50	0.08790382421980729	0.3714278042316437	0.9052443384982122
51	0.08648166812640372	0.37423527240753174	0.9034564958283671
52	0.082876612756593	0.3769160509109497	0.9052443384982122
53	0.08242384960503876	0.3825363516807556	0.9070321811680572
54	0.0800796793339617	0.38668110966682434	0.9064362336114422
55	0.07733866764936374	0.38778212666511536	0.9046483909415971
56	0.07558240714991304	0.3882993757724762	0.9040524433849821
57	0.07442545444463211	0.39127904176712036	0.9040524433849821
58	0.07235740475324434	0.3940141201019287	0.9040524433849821
59	0.07426715682434255	0.3915667235851288	0.9034564958283671
60	0.07405185869831318	0.3956022262573242	0.9082240762812872
61	0.07261618987740334	0.3989688456058502	0.9070321811680572
62	0.06907430543788393	0.40374696254730225	0.9058402860548271
63	0.06637107972677013	0.4035095274448395	0.902264600715137
64	0.06683041216962578	0.39999788999557495	0.9052443384982122
65	0.06530962706452656	0.4012115001678467	0.9064362336114422
66	0.062259082301885066	0.40728098154067993	0.9076281287246722
67	0.06452471286091355	0.414493590593338	0.9034564958283671
68	0.06355840958106848	0.42061373591423035	0.9016686531585221
69	0.056402794722756576	0.42191463708877563	0.9040524433849821
70	0.05969306593853951	0.4181576669216156	0.9076281287246722
71	0.058047156069456346	0.4171089828014374	0.9064362336114422
72	0.05794732424647234	0.4190402626991272	0.9052443384982122
73	0.05576752479341323	0.42181873321533203	0.9058402860548271
74	0.05606999334822476	0.42222675681114197	0.9082240762812872
75	0.05457361073625297	0.42109453678131104	0.9052443384982122
76	0.05451733403289668	0.42261794209480286	0.9058402860548271
77	0.05184875812848392	0.423764169216156	0.9082240762812872
