Dataset	Embedding	Hidden Dimension	Seed	Best Val Metric	Test Metric	Parameter Count	Max Memory	Run Time
aav	DF	32	8	0.8403286282012496	0.6122570714857157	39233	71.47314453125	36.732080936431885
aav	DF	32	16	0.840481699921596	0.615397988601873	39233	71.47314453125	35.82577157020569
aav	DF	32	32	0.8385720883796629	0.6018738986965366	39233	71.47314453125	36.30666995048523
aav	DG	32	2	0.8464938172613895	0.5959669586373069	39233	71.47314453125	36.58790445327759
aav	DG	32	4	0.8485028313599732	0.5727331522792973	39233	71.47314453125	36.37861442565918
aav	DG	32	8	0.8512803397339835	0.6330493029389239	39233	71.47314453125	35.41430854797363
aav	DG	32	16	0.8510987668818445	0.6147290821950787	39233	71.47314453125	36.46392273902893
aav	DG	32	32	0.8471356643555751	0.5999306443447833	39233	71.47314453125	36.96739649772644
aav	EF	32	2	0.8441731411966373	0.4562326222561299	52289	89.67529296875	38.637962341308594
aav	EF	32	4	0.8482336443054277	0.465877026206129	52289	89.67529296875	38.643258810043335
aav	EF	32	8	0.848317055477849	0.5252907444459236	52289	89.67529296875	38.53204011917114
aav	EF	32	16	0.8456409418410297	0.40952007060978585	52289	89.67529296875	38.33611011505127
aav	EF	32	32	0.8478476256311591	0.43209846252088036	52289	89.67529296875	37.68592858314514
aav	EG	32	2	0.8542666463269696	0.6665874584123449	52289	89.67529296875	38.03837966918945
aav	EG	32	4	0.8535953978667876	0.6665918948993301	52289	89.67529296875	38.93237590789795
aav	EG	32	8	0.8546603486638907	0.6607619848799998	52289	89.67529296875	38.239426374435425
aav	EG	32	16	0.8538774291886785	0.6331917765219672	52289	89.67529296875	39.27766156196594
aav	EG	32	32	0.8498622773185419	0.6383242718637425	52289	89.67529296875	39.05190896987915
aav	FG	32	2	0.8484420667023327	0.44115847115813056	69697	113.94482421875	42.35810995101929
aav	FG	32	4	0.8531086299812982	0.4769673601163521	69697	113.94482421875	41.78530669212341
aav	FG	32	8	0.8515101606563737	0.4646360330497848	69697	113.94482421875	40.61123728752136
aav	FG	32	16	0.850675642193726	0.5329051470643787	69697	113.94482421875	42.853989124298096
aav	FG	32	32	0.8509358089234456	0.5008969625293941	69697	113.94482421875	42.32280135154724
aav	BCD	32	2	0.8625902890827368	0.6999237783912783	91457	144.28173828125	52.5102961063385
aav	BCD	32	4	0.8633816785615918	0.710832739262249	91457	144.28173828125	52.24570679664612
aav	BCD	32	8	0.8624734706482897	0.718983595776379	91457	144.28173828125	52.41414165496826
aav	BCD	32	16	0.8633417352593794	0.7317558286203918	91457	144.28173828125	55.814101696014404
aav	BCD	32	32	0.8624674105030601	0.7129358373300756	91457	144.28173828125	51.971537828445435
aav	BCE	32	2	0.868702990768906	0.7367656864873423	104513	162.48388671875	55.1187379360199
aav	BCE	32	4	0.8662392030890143	0.7186762225517779	104513	162.48388671875	54.64701271057129
aav	BCE	32	8	0.8649000426528284	0.7161938992128771	104513	162.48388671875	53.82292604446411
aav	BCE	32	16	0.859378937147505	0.7244238763433765	104513	162.48388671875	55.137808322906494
aav	BCE	32	32	0.8660534767344533	0.7431064782466157	104513	162.48388671875	54.68462610244751
aav	BCF	32	2	0.8611920930641274	0.657485526283249	121921	186.75341796875	56.98222017288208
aav	BCF	32	4	0.8604668746095313	0.6724772447186416	121921	186.75341796875	56.80821657180786
aav	BCF	32	8	0.8615208005998459	0.6178635153478029	121921	186.75341796875	56.689072132110596
aav	BCF	32	16	0.8661243461014584	0.6997173567982408	121921	186.75341796875	60.220569133758545
aav	BCF	32	32	0.8638385668948244	0.663721256560411	121921	186.75341796875	57.071404218673706
aav	BCG	32	2	0.8651236760639972	0.6971433578911169	121921	186.75341796875	57.12626624107361
aav	BCG	32	4	0.8658947779458451	0.7015175762000229	121921	186.75341796875	57.60679888725281
aav	BCG	32	8	0.8611945231353288	0.6569471658327853	121921	186.75341796875	57.17056226730347
aav	BCG	32	16	0.8658895649788776	0.6940579377253699	121921	186.75341796875	56.80631184577942
aav	BCG	32	32	0.8641991600587956	0.7068425541651477	121921	186.75341796875	57.33931851387024
aav	BDE	32	2	0.8517934965831992	0.7019099572602725	74049	120.01220703125	49.70668959617615
aav	BDE	32	4	0.8538470722901844	0.6837613194171847	74049	120.01220703125	51.1155571937561
aav	BDE	32	8	0.8549149057657253	0.6812536324874987	74049	120.01220703125	51.24954533576965
aav	BDE	32	16	0.8531204200925386	0.6653805738149386	74049	120.01220703125	50.367146730422974
aav	BDE	32	32	0.8517616697787923	0.6693589302127503	74049	120.01220703125	48.8371856212616
aav	BDF	32	2	0.8530679967898215	0.7016605130543792	91457	144.28173828125	54.64954972267151
aav	BDF	32	4	0.8538536645310448	0.6903343341185683	91457	144.28173828125	51.46506953239441
aav	BDF	32	8	0.8553515491620813	0.7063249136202095	91457	144.28173828125	53.53669190406799
aav	BDF	32	16	0.8557455890009429	0.6950004160917967	91457	144.28173828125	51.51183485984802
aav	BDF	32	32	0.8557709525439486	0.6682645947534651	91457	144.28173828125	53.69036555290222
aav	BDG	32	2	0.8542062080907556	0.5999848601158291	91457	144.28173828125	52.21820306777954
aav	BDG	32	4	0.8569393166422035	0.6468327887656226	91457	144.28173828125	52.38982939720154
aav	BDG	32	8	0.8548037512822897	0.6513793166518225	91457	144.28173828125	52.8829448223114
aav	BDG	32	16	0.8541753144356664	0.6526307998522678	91457	144.28173828125	51.657991886138916
aav	BDG	32	32	0.8543112191858512	0.6717780205770932	91457	144.28173828125	54.64529252052307
aav	BEF	32	2	0.8535402507174953	0.6354803533561545	104513	162.48388671875	55.23884463310242
aav	BEF	32	4	0.8568679989700526	0.6402673388292182	104513	162.48388671875	55.17521691322327
aav	BEF	32	8	0.8590788646764459	0.6314447636103967	104513	162.48388671875	54.83013677597046
aav	BEF	32	16	0.8549632203032922	0.6158326166559792	104513	162.48388671875	54.97949004173279
aav	BEF	32	32	0.8597563464791478	0.6239076311492345	104513	162.48388671875	54.64812779426575
aav	BEG	32	2	0.8601273760332094	0.6759959915381629	104513	162.48388671875	55.282020568847656
aav	BEG	32	4	0.858508339782388	0.6899805797801972	104513	162.48388671875	55.64402985572815
aav	BEG	32	8	0.8559285921611132	0.6805983813090323	104513	162.48388671875	57.010772943496704
aav	BEG	32	16	0.8531402696612842	0.6946364249369659	104513	162.48388671875	55.10277318954468
aav	BEG	32	32	0.8579340311893562	0.7013005398005463	104513	162.48388671875	54.00493097305298
aav	BFG	32	2	0.8559945161837583	0.6215039478641541	121921	186.75341796875	57.171414852142334
aav	BFG	32	4	0.8591372473315897	0.5874957857973762	121921	186.75341796875	57.28203010559082
aav	BFG	32	8	0.8548113726852804	0.5295764738777078	121921	186.75341796875	59.232038736343384
aav	BFG	32	16	0.8588207050489545	0.604933970955019	121921	186.75341796875	56.67708969116211
aav	BFG	32	32	0.8582841128830223	0.6531582428040944	121921	186.75341796875	56.49933052062988
aav	CDE	32	2	0.8672967302600829	0.7160624277657205	56641	95.74267578125	44.17171335220337
aav	CDE	32	4	0.8676329197669084	0.7246853463609334	56641	95.74267578125	43.73988056182861
aav	CDE	32	8	0.8673619103490878	0.70158752997924	56641	95.74267578125	44.134329080581665
aav	CDE	32	16	0.8695500928478879	0.7269811663300969	56641	95.74267578125	43.43709850311279
aav	CDE	32	32	0.8664875470068526	0.7217992447248671	56641	95.74267578125	43.80976366996765
aav	CDF	32	2	0.8652361616604374	0.6795478260847184	74049	120.01220703125	48.76239585876465
aav	CDF	32	4	0.8641243958961405	0.6567934341921058	74049	120.01220703125	49.13013768196106
aav	CDF	32	8	0.859928564324699	0.6403069095728177	74049	120.01220703125	48.75212836265564
aav	CDF	32	16	0.861899486241553	0.6310073031392811	74049	120.01220703125	49.12638735771179
aav	CDF	32	32	0.8613234123822248	0.6057530499034195	74049	120.01220703125	49.52585697174072
aav	CDG	32	2	0.8673926276392052	0.7128458329265859	74049	120.01220703125	49.81987237930298
aav	CDG	32	4	0.8678143013416348	0.6926992799870327	74049	120.01220703125	50.19735670089722
aav	CDG	32	8	0.8660861145671779	0.6634517274298122	74049	120.01220703125	50.25851035118103
aav	CDG	32	16	0.8677088363487545	0.6892901773335809	74049	120.01220703125	49.82358360290527
aav	CDG	32	32	0.8634274858293491	0.6754217932523859	74049	120.01220703125	49.564213275909424
aav	CEF	32	2	0.8636300172855237	0.522608515201181	87105	138.21435546875	53.80464553833008
aav	CEF	32	4	0.8643520159460738	0.6093907430645857	87105	138.21435546875	51.14983606338501
aav	CEF	32	8	0.8652698383974351	0.5778867061251828	87105	138.21435546875	51.362194538116455
aav	CEF	32	16	0.8648750782054542	0.566173322883667	87105	138.21435546875	51.376529693603516
aav	CEF	32	32	0.8652783841886605	0.5503148400620423	87105	138.21435546875	51.85436654090881
aav	CEG	32	2	0.8671275866799264	0.6442716616379744	87105	138.21435546875	51.782039165496826
aav	CEG	32	4	0.8688103381722241	0.7168558707455408	87105	138.21435546875	52.52848982810974
aav	CEG	32	8	0.8636031736774703	0.7103735915426467	87105	138.21435546875	51.60767102241516
aav	CEG	32	16	0.8658780629163713	0.7166611648138869	87105	138.21435546875	51.53982472419739
aav	CEG	32	32	0.8683857089999227	0.6849370518987441	87105	138.21435546875	51.977497816085815
aav	CFG	32	2	0.863705825297355	0.5597890487206646	104513	162.48388671875	54.456870794296265
aav	CFG	32	4	0.8665678509125131	0.5489418407631974	104513	162.48388671875	55.30648112297058
aav	CFG	32	8	0.8631080287002102	0.565370873816485	104513	162.48388671875	57.117507457733154
aav	CFG	32	16	0.8663576292265385	0.5529541726871919	104513	162.48388671875	54.59720754623413
aav	CFG	32	32	0.8652170111285431	0.6253956907467085	104513	162.48388671875	54.6246771812439
aav	DEF	32	2	0.8568270315523067	0.6086789593955213	56641	95.74267578125	45.307997703552246
aav	DEF	32	4	0.8539736723759885	0.6180736413114685	56641	95.74267578125	44.49400234222412
aav	DEF	32	8	0.8546891172885435	0.5723985584263577	56641	95.74267578125	44.97625374794006
aav	DEF	32	16	0.8563094071339475	0.6581603065783538	56641	95.74267578125	44.59742832183838
aav	DEF	32	32	0.8558720952581147	0.6296257600490767	56641	95.74267578125	45.09995698928833
aav	DEG	32	2	0.8580052826340189	0.6277511819145777	56641	95.74267578125	43.30542731285095
aav	DEG	32	4	0.8595002031404203	0.6277038333273005	56641	95.74267578125	45.26546764373779
aav	DEG	32	8	0.8599205451309246	0.6374743682032997	56641	95.74267578125	44.422375202178955
aav	DEG	32	16	0.8590120482339426	0.6429951949670587	56641	95.74267578125	45.002779960632324
aav	DEG	32	32	0.8585188594286313	0.6891056185288252	56641	95.74267578125	44.3342707157135
aav	DFG	32	2	0.8587043831333383	0.6660191254270379	74049	120.01220703125	50.6068160533905
aav	DFG	32	4	0.8594642060177062	0.6259216260260878	74049	120.01220703125	49.064980030059814
aav	DFG	32	8	0.8531958691636397	0.5520471686088857	74049	120.01220703125	48.454686403274536
aav	DFG	32	16	0.85629106399363	0.6308947221980247	74049	120.01220703125	50.49045968055725
aav	DFG	32	32	0.8570707683881725	0.5645270885358014	74049	120.01220703125	49.405274391174316
aav	EFG	32	2	0.8588028403731959	0.39932652069984237	87105	138.21435546875	51.311925649642944
aav	EFG	32	4	0.858554047695644	0.45618916075214	87105	138.21435546875	54.68442964553833
aav	EFG	32	8	0.8610310705869785	0.4481454314416718	87105	138.21435546875	53.641560077667236
aav	EFG	32	16	0.8599436920248655	0.48215331937756795	87105	138.21435546875	51.3965904712677
aav	EFG	32	32	0.8620984938756254	0.4902625357843826	87105	138.21435546875	52.4566547870636
aav	BCDE	32	2	0.8673171045361631	0.726706275933286	108865	168.55126953125	61.01143288612366
aav	BCDE	32	4	0.8689469642884862	0.725542177975033	108865	168.55126953125	61.8209285736084
aav	BCDE	32	8	0.8651992195353778	0.7367494513717477	108865	168.55126953125	94.70924854278564
aav	BCDE	32	16	0.868258639077359	0.7397502484405798	108865	168.55126953125	61.84967494010925
aav	BCDE	32	32	0.8649938461560732	0.7290873266192538	108865	168.55126953125	60.3564510345459
aav	BCDF	32	2	0.8644752050531573	0.7166946609665047	126273	192.82080078125	74.74212312698364
aav	BCDF	32	4	0.8673413044262367	0.6984779482176855	126273	192.82080078125	60.85302734375
aav	BCDF	32	8	0.8610120506869581	0.6864086248331465	126273	192.82080078125	60.66550827026367
aav	BCDF	32	16	0.8652062742384599	0.7141286119527617	126273	192.82080078125	61.20492959022522
aav	BCDF	32	32	0.8636794976615969	0.7105276069571517	126273	192.82080078125	60.887227296829224
aav	BCDG	32	2	0.8624242516942786	0.7295638118365889	126273	192.82080078125	76.49393105506897
aav	BCDG	32	4	0.86462930163467	0.6902528253842969	126273	192.82080078125	60.96047258377075
aav	BCDG	32	8	0.860671802478109	0.6971640465108259	126273	192.82080078125	60.48213315010071
aav	BCDG	32	16	0.8643610406700474	0.7258929131170692	126273	192.82080078125	61.67879056930542
aav	BCDG	32	32	0.8676599834959888	0.7031867110912662	126273	192.82080078125	61.33368134498596
aav	BCEF	32	2	0.8645072069735461	0.6873903065487963	139329	211.02294921875	63.19867658615112
aav	BCEF	32	4	0.8666712132003355	0.7187379507414969	139329	211.02294921875	63.16415572166443
aav	BCEF	32	8	0.8675196903975025	0.6663630472819263	139329	211.02294921875	63.08020639419556
aav	BCEF	32	16	0.8660234551681889	0.6670248578868063	139329	211.02294921875	62.830244302749634
aav	BCEF	32	32	0.8638979787759297	0.627865554250905	139329	211.02294921875	63.3985960483551
aav	BCEG	32	2	0.8672540156572315	0.7032872363547256	139329	211.02294921875	62.47844672203064
aav	BCEG	32	4	0.8666331043213275	0.7295244141416365	139329	211.02294921875	63.868510484695435
aav	BCEG	32	8	0.8631343075230624	0.7143664559263889	139329	211.02294921875	63.22084951400757
aav	BCEG	32	16	0.8682290426228703	0.7190155898240818	139329	211.02294921875	63.75227665901184
aav	BCEG	32	32	0.8623394387730448	0.6605147495076454	139329	211.02294921875	62.75606107711792
aav	BCFG	32	2	0.8650245451779437	0.6679143899811429	156737	235.29248046875	66.09708881378174
aav	BCFG	32	4	0.8671495998391089	0.6670530189825877	156737	235.29248046875	66.33779668807983
aav	BCFG	32	8	0.8666908987738835	0.5995134819878055	156737	235.29248046875	65.86994075775146
aav	BCFG	32	16	0.8630956971859157	0.5974493975056022	156737	235.29248046875	66.06039571762085
aav	BCFG	32	32	0.868147263225552	0.6952776575031456	156737	235.29248046875	65.78477907180786
aav	BDEF	32	2	0.8587783403699738	0.6292454716891832	108865	168.55126953125	57.57167100906372
aav	BDEF	32	4	0.861069570546148	0.6102036479494986	108865	168.55126953125	58.4440975189209
aav	BDEF	32	8	0.8586333737635011	0.716244833481001	108865	168.55126953125	58.32647514343262
aav	BDEF	32	16	0.8598923066715537	0.6806484202016648	108865	168.55126953125	58.112921714782715
aav	BDEF	32	32	0.8612536673379019	0.7039017824701376	108865	168.55126953125	58.568063259124756
aav	BDEG	32	2	0.8619222664070773	0.6554168138407107	108865	168.55126953125	58.164820194244385
aav	BDEG	32	4	0.8583277438718568	0.669644092799371	108865	168.55126953125	58.462732553482056
aav	BDEG	32	8	0.8608965738694752	0.7043978930445728	108865	168.55126953125	58.468841552734375
aav	BDEG	32	16	0.8630332216896658	0.6889897352121596	108865	168.55126953125	58.37570762634277
aav	BDEG	32	32	0.8570270580568045	0.6766476386038441	108865	168.55126953125	58.16151309013367
aav	BDFG	32	2	0.8591509267752144	0.6836881696668313	126273	192.82080078125	61.06049180030823
aav	BDFG	32	4	0.8606845364433416	0.6585746929680305	126273	192.82080078125	60.9109160900116
aav	BDFG	32	8	0.8609203599113078	0.6701076819634119	126273	192.82080078125	61.54483199119568
aav	BDFG	32	16	0.861593230584341	0.7032455636546204	126273	192.82080078125	60.569353342056274
aav	BDFG	32	32	0.8594398863623953	0.6663657669155625	126273	192.82080078125	60.94246006011963
aav	BEFG	32	2	0.8600325530876142	0.6081941518109681	139329	211.02294921875	118.52845525741577
aav	BEFG	32	4	0.8630550653248097	0.629924984291254	139329	211.02294921875	66.10461926460266
aav	BEFG	32	8	0.8605539202494191	0.6183314837827342	139329	211.02294921875	65.49040246009827
aav	BEFG	32	16	0.864822990727166	0.5913440526498706	139329	211.02294921875	64.56219959259033
aav	BEFG	32	32	0.8617762423315333	0.5196037662483267	139329	211.02294921875	65.2859718799591
aav	CDEF	32	2	0.8629680254637547	0.5978805720914759	91457	144.28173828125	69.70786309242249
aav	CDEF	32	4	0.8682934986980048	0.6837392689888219	91457	144.28173828125	57.86530804634094
aav	CDEF	32	8	0.8657824458799223	0.6625190705871837	91457	144.28173828125	57.32779121398926
aav	CDEF	32	16	0.8664059730288179	0.6726981715517983	91457	144.28173828125	57.09704518318176
aav	CDEF	32	32	0.8639425694510775	0.6664880810495338	91457	144.28173828125	57.06234622001648
aav	CDEG	32	2	0.8678185355826059	0.6967069772685152	91457	144.28173828125	57.88032293319702
aav	CDEG	32	4	0.8660271442521397	0.7134716310400734	91457	144.28173828125	56.634084701538086
aav	CDEG	32	8	0.8692179249733056	0.7455020911879527	91457	144.28173828125	57.72593021392822
aav	CDEG	32	16	0.8689993132136534	0.6999669102708993	91457	144.28173828125	57.83900213241577
aav	CDEG	32	32	0.8689350206044615	0.7309408202075944	91457	144.28173828125	57.59631276130676
aav	CDFG	32	2	0.8673319740514067	0.6456989257504788	108865	168.55126953125	60.18275833129883
aav	CDFG	32	4	0.8651899369360401	0.6652566524860022	108865	168.55126953125	60.52324461936951
aav	CDFG	32	8	0.8712689372933629	0.7217792970027387	108865	168.55126953125	59.54393458366394
aav	CDFG	32	16	0.8686526467231155	0.665309052825304	108865	168.55126953125	60.15131688117981
aav	CDFG	32	32	0.8688919790207345	0.6460740245691572	108865	168.55126953125	59.908339977264404
aav	CEFG	32	2	0.8671508896082178	0.5574384824195611	121921	186.75341796875	61.70244383811951
aav	CEFG	32	4	0.8675812054737883	0.584453263325318	121921	186.75341796875	62.57673001289368
aav	CEFG	32	8	0.8618762246403566	0.5498648656079879	121921	186.75341796875	62.15274620056152
aav	CEFG	32	16	0.8658117286128133	0.54624180306869	121921	186.75341796875	62.53606915473938
aav	CEFG	32	32	0.8708455835360874	0.6129321947095877	121921	186.75341796875	61.97264623641968
aav	DEFG	32	2	0.8562301861859991	0.5467900495171623	91457	144.28173828125	56.50364327430725
aav	DEFG	32	4	0.8645174572075442	0.5858776811787304	91457	144.28173828125	57.46497821807861
aav	DEFG	32	8	0.8612592457291814	0.6190998034914177	91457	144.28173828125	56.97513222694397
aav	DEFG	32	16	0.8621381832926159	0.646294899900134	91457	144.28173828125	56.82591104507446
aav	DEFG	32	32	0.8596703114533666	0.5290408407144596	91457	144.28173828125	56.78757166862488
aav	BCDEF	32	2	0.8676582223550893	0.712964449814026	143681	217.09033203125	71.35524892807007
aav	BCDEF	32	4	0.864831506693403	0.6996222791414745	143681	217.09033203125	71.36573886871338
aav	BCDEF	32	8	0.8670057870068231	0.735208947863411	143681	217.09033203125	70.88591313362122
aav	BCDEF	32	16	0.8680765239450908	0.7122850148853629	143681	217.09033203125	70.56209397315979
aav	BCDEF	32	32	0.8668582348914267	0.7336750925845608	143681	217.09033203125	71.09078121185303
aav	BCDEG	32	2	0.8681496828023193	0.7256829248031167	143681	217.09033203125	70.91988635063171
aav	BCDEG	32	4	0.8669990327777684	0.7058211793620727	143681	217.09033203125	71.37672734260559
aav	BCDEG	32	8	0.8640316597799985	0.7504572433130561	143681	217.09033203125	71.09585928916931
aav	BCDEG	32	16	0.8656311243272086	0.7294419957365746	143681	217.09033203125	70.57744264602661
aav	BCDEG	32	32	0.8684701061433038	0.7427143228122685	143681	217.09033203125	70.86422824859619
aav	BCDFG	32	2	0.8681434806713897	0.7208920571508364	161089	241.35986328125	73.68761467933655
aav	BCDFG	32	4	0.8632991246711673	0.6009379202598036	161089	241.35986328125	73.71834826469421
aav	BCDFG	32	8	0.8638635653740213	0.6828151393005218	161089	241.35986328125	73.09674119949341
aav	BCDFG	32	16	0.8659194482442752	0.7184424216094235	161089	241.35986328125	74.10584664344788
aav	BCDFG	32	32	0.8646605912164782	0.7020446395558197	161089	241.35986328125	73.85713696479797
aav	BCEFG	32	2	0.8684789941762735	0.7049618826438949	174145	259.56201171875	76.26440739631653
aav	BCEFG	32	4	0.8688611899639592	0.7173685328572511	174145	259.56201171875	76.4432737827301
aav	BCEFG	32	8	0.8691104345964491	0.6451437573587049	174145	259.56201171875	76.31782460212708
aav	BCEFG	32	16	0.8673412560538335	0.7406333850156351	174145	259.56201171875	77.12064218521118
aav	BCEFG	32	32	0.865112720731026	0.707461740403196	174145	259.56201171875	76.56542086601257
aav	BDEFG	32	2	0.8647757663996527	0.6043059412737976	143681	217.09033203125	70.83527731895447
aav	BDEFG	32	4	0.8640715695290913	0.5817830781796838	143681	217.09033203125	71.02882719039917
aav	BDEFG	32	8	0.8620876998394883	0.6809632782151109	143681	217.09033203125	71.22937417030334
aav	BDEFG	32	16	0.8608733126153485	0.6415446068537471	143681	217.09033203125	71.23182129859924
aav	BDEFG	32	32	0.8623641371931466	0.6691492304003623	143681	217.09033203125	71.24199676513672
aav	CDEFG	32	2	0.8696174530625046	0.6771468169035385	126273	192.82080078125	68.22211408615112
aav	CDEFG	32	4	0.8684207009812304	0.6303290202710766	126273	192.82080078125	68.433114528656
aav	CDEFG	32	8	0.8708100989884923	0.6698430147567274	126273	192.82080078125	68.09371614456177
aav	CDEFG	32	16	0.8691989049135502	0.6965379720972136	126273	192.82080078125	68.23783802986145
aav	CDEFG	32	32	0.8693631801233659	0.6685966191279485	126273	192.82080078125	68.4981472492218
aav	BCDEFG	32	2	0.8688510608386587	0.7058639380690044	178497	265.62939453125	82.76126742362976
aav	BCDEFG	32	4	0.8662759060926288	0.6827135867184204	178497	265.62939453125	81.67074799537659
aav	BCDEFG	32	8	0.8679094421474401	0.6889972436963995	178497	265.62939453125	133.9452052116394
aav	BCDEFG	32	16	0.8680484262208639	0.6876052757719504	178497	265.62939453125	80.14226508140564
aav	BCDEFG	32	32	0.8679031947320763	0.719057752899021	178497	265.62939453125	80.75272798538208
