Dataset	Embedding	Hidden Dimension	Seed	Best Val Metric	Test Metric	Parameter Count	Max Memory	Run Time
gfp	BG	32	8	0.7374835063975408	0.6408107935187523	87105	138.21435546875	60.24161195755005
gfp	BG	32	16	0.7199901828778934	0.6389299223832411	87105	138.21435546875	58.774386167526245
gfp	BG	32	32	0.7320803455894678	0.639406445127099	87105	138.21435546875	58.57646918296814
gfp	CD	32	2	0.7653960663620277	0.6642106395380937	39233	71.47314453125	44.68783950805664
gfp	CD	32	4	0.7594568843925333	0.6591267367942981	39233	71.47314453125	46.68780851364136
gfp	CD	32	8	0.759107916423723	0.66130705835115	39233	71.47314453125	45.81406545639038
gfp	CD	32	16	0.7602169532231305	0.6611792569826012	39233	71.47314453125	45.16078591346741
gfp	CD	32	32	0.7672807968332858	0.6640028589819171	39233	71.47314453125	44.02391290664673
gfp	CE	32	2	0.7609433420179837	0.6635259794970872	52289	89.67529296875	47.6176700592041
gfp	CE	32	4	0.7741620598290618	0.6684850514261118	52289	89.67529296875	50.54512310028076
gfp	CE	32	8	0.7608406383525151	0.6627287580303012	52289	89.67529296875	48.47715139389038
gfp	CE	32	16	0.7586473177625629	0.6623216875410831	52289	89.67529296875	46.98639631271362
gfp	CE	32	32	0.7757903591515913	0.6674001734490059	52289	89.67529296875	48.60383701324463
gfp	CF	32	2	0.7765283694732171	0.6706179119311353	69697	113.94482421875	55.64394450187683
gfp	CF	32	4	0.7833250643523275	0.6719135431116506	69697	113.94482421875	55.080302238464355
gfp	CF	32	8	0.7778305550380719	0.6698819361652507	69697	113.94482421875	55.03427267074585
gfp	CF	32	16	0.7754792367901229	0.6712002265724165	69697	113.94482421875	56.27736949920654
gfp	CF	32	32	0.7807477999416513	0.6711856185475374	69697	113.94482421875	57.04517650604248
gfp	CG	32	2	0.7706668653085618	0.665129230245217	69697	113.94482421875	56.26133894920349
gfp	CG	32	4	0.7669675939313166	0.6647447232913715	69697	113.94482421875	56.81785821914673
gfp	CG	32	8	0.7597471263168784	0.6611199720894991	69697	113.94482421875	54.97161316871643
gfp	CG	32	16	0.7591913459779399	0.6630845066769031	69697	113.94482421875	55.180458068847656
gfp	CG	32	32	0.7587545540250092	0.6612114383386789	69697	113.94482421875	54.03949284553528
gfp	DE	32	2	0.6495167052877283	0.5761519139205997	21825	47.20361328125	39.140498638153076
gfp	DE	32	4	0.639487997189703	0.574456155600435	21825	47.20361328125	39.96927070617676
gfp	DE	32	8	0.6530296050667702	0.5774927322552604	21825	47.20361328125	39.444133281707764
gfp	DE	32	16	0.6516607351667331	0.5722858593023903	21825	47.20361328125	39.34581232070923
gfp	DE	32	32	0.6403547539366563	0.5704694062082538	21825	47.20361328125	39.1999614238739
gfp	DF	32	2	0.7413576580599301	0.6422599845957613	39233	71.47314453125	45.83192205429077
gfp	DF	32	4	0.7383148142423801	0.6440432828321184	39233	71.47314453125	45.81853222846985
gfp	DF	32	8	0.7281493767615193	0.6407028997978811	39233	71.47314453125	43.83431911468506
gfp	DF	32	16	0.7323324786463765	0.6430623151940874	39233	71.47314453125	42.61353611946106
gfp	DF	32	32	0.7355079347155722	0.6425166564080035	39233	71.47314453125	48.112720012664795
gfp	DG	32	2	0.6756500668920828	0.5812890635442866	39233	71.47314453125	44.292986154556274
gfp	DG	32	4	0.6689935918730056	0.5787255792085639	39233	71.47314453125	46.304858684539795
gfp	DG	32	8	0.6650522595182571	0.5836583308536798	39233	71.47314453125	44.18997812271118
gfp	DG	32	16	0.6683473441000222	0.5869022076038551	39233	71.47314453125	43.36734867095947
gfp	DG	32	32	0.6731117434065769	0.5849535912221244	39233	71.47314453125	42.85288047790527
gfp	EF	32	2	0.7306145457885661	0.6436254988193575	52289	89.67529296875	48.3442599773407
gfp	EF	32	4	0.7377324790489044	0.6425780076541753	52289	89.67529296875	47.148871183395386
gfp	EF	32	8	0.7397461309578293	0.6460977332033132	52289	89.67529296875	48.47712779045105
gfp	EF	32	16	0.7430013990906232	0.6463280907429345	52289	89.67529296875	47.749990701675415
gfp	EF	32	32	0.7366127750321758	0.6442090287505503	52289	89.67529296875	46.89564800262451
gfp	EG	32	2	0.684896694728607	0.599167328625876	52289	89.67529296875	46.929927587509155
gfp	EG	32	4	0.6949632422578383	0.6012794952821131	52289	89.67529296875	48.75694465637207
gfp	EG	32	8	0.6878610509767114	0.6022186490978466	52289	89.67529296875	48.19482207298279
gfp	EG	32	16	0.6913307078650581	0.6014375266837102	52289	89.67529296875	46.653425216674805
gfp	EG	32	32	0.689814678738953	0.6004698012863672	52289	89.67529296875	46.42274355888367
gfp	FG	32	2	0.7438618415410867	0.6434876946616256	69697	113.94482421875	55.54572367668152
gfp	FG	32	4	0.7451756654213305	0.6425143532598365	69697	113.94482421875	59.244081258773804
gfp	FG	32	8	0.7429982721155263	0.6417349273657462	69697	113.94482421875	55.61805772781372
gfp	FG	32	16	0.7475731085631432	0.6415263920815018	69697	113.94482421875	54.59990453720093
gfp	FG	32	32	0.7449835588346599	0.6418631366381623	69697	113.94482421875	55.943681716918945
gfp	BCD	32	2	0.7620610233342188	0.6641460866112523	91457	144.28173828125	65.94054961204529
gfp	BCD	32	4	0.7624720821958901	0.6633789286965782	91457	144.28173828125	65.26734614372253
gfp	BCD	32	8	0.7662112951880691	0.663220155760231	91457	144.28173828125	63.84216547012329
gfp	BCD	32	16	0.7606399047980701	0.6634621751643025	91457	144.28173828125	65.85734629631042
gfp	BCD	32	32	0.7718736033962861	0.6647178591689685	91457	144.28173828125	68.17975902557373
gfp	BCE	32	2	0.7720156589279953	0.6666695226943725	104513	162.48388671875	70.70949864387512
gfp	BCE	32	4	0.7686429914955383	0.6659470602562523	104513	162.48388671875	69.24273896217346
gfp	BCE	32	8	0.7667867063827456	0.6657603478956982	104513	162.48388671875	70.80296969413757
gfp	BCE	32	16	0.7647587045108676	0.6639737331585227	104513	162.48388671875	67.42083668708801
gfp	BCE	32	32	0.7668424375528956	0.6660372381284635	104513	162.48388671875	69.35784602165222
gfp	BCF	32	2	0.7685664007139165	0.6666508204416807	121921	186.75341796875	72.78534054756165
gfp	BCF	32	4	0.7739964333618079	0.6685031715183463	121921	186.75341796875	74.15971112251282
gfp	BCF	32	8	0.777241657513583	0.6713076411313048	121921	186.75341796875	72.2781150341034
gfp	BCF	32	16	0.7745848293945844	0.6683799078702505	121921	186.75341796875	72.51473426818848
gfp	BCF	32	32	0.7815244817416467	0.6719519011687146	121921	186.75341796875	69.74512434005737
gfp	BCG	32	2	0.7468312664854759	0.6625128938252387	121921	186.75341796875	70.13772082328796
gfp	BCG	32	4	0.7635799112147288	0.6628231738678197	121921	186.75341796875	71.44401955604553
gfp	BCG	32	8	0.7543198370466662	0.6593883461724582	121921	186.75341796875	71.66450929641724
gfp	BCG	32	16	0.765599343067807	0.660951985364288	121921	186.75341796875	71.33602595329285
gfp	BCG	32	32	0.763265967613501	0.6645372330468666	121921	186.75341796875	71.85679388046265
gfp	BDE	32	2	0.7277427854552195	0.6421721445792755	74049	120.01220703125	58.688748836517334
gfp	BDE	32	4	0.7257672783312062	0.6406864629785178	74049	120.01220703125	58.044694900512695
gfp	BDE	32	8	0.7333493237057168	0.6405359195179023	74049	120.01220703125	57.61676001548767
gfp	BDE	32	16	0.7299538613524119	0.6417894486990189	74049	120.01220703125	57.6299307346344
gfp	BDE	32	32	0.7254891436891667	0.6390520042526456	74049	120.01220703125	57.724284172058105
gfp	BDF	32	2	0.7478932695581194	0.6533738566531887	91457	144.28173828125	61.95560383796692
gfp	BDF	32	4	0.7568370906810138	0.6532823570953294	91457	144.28173828125	64.7291488647461
gfp	BDF	32	8	0.7600445761509707	0.6515137292448657	91457	144.28173828125	62.94754958152771
gfp	BDF	32	16	0.7447057553230296	0.6542002944249555	91457	144.28173828125	63.04245686531067
gfp	BDF	32	32	0.7588157974468717	0.6544407068140429	91457	144.28173828125	60.97066259384155
gfp	BDG	32	2	0.7335360295350849	0.6403899722202114	91457	144.28173828125	58.94333529472351
gfp	BDG	32	4	0.7363919842241508	0.6397696651848356	91457	144.28173828125	58.79131364822388
gfp	BDG	32	8	0.7302394694057109	0.6415189679630775	91457	144.28173828125	59.394867181777954
gfp	BDG	32	16	0.736810885347649	0.6415122688882716	91457	144.28173828125	58.7257936000824
gfp	BDG	32	32	0.738632099787407	0.6409839628594196	91457	144.28173828125	59.18221092224121
gfp	BEF	32	2	0.7578711498272304	0.6557368785133703	104513	162.48388671875	62.424221992492676
gfp	BEF	32	4	0.7551645203062998	0.6559702136074507	104513	162.48388671875	62.52483153343201
gfp	BEF	32	8	0.7481389793645198	0.6557667234477931	104513	162.48388671875	62.29771947860718
gfp	BEF	32	16	0.7477008965648169	0.655021129312286	104513	162.48388671875	61.57965970039368
gfp	BEF	32	32	0.738745596498612	0.6532604839697111	104513	162.48388671875	62.10622954368591
gfp	BEG	32	2	0.7385717496694126	0.6456160394231941	104513	162.48388671875	62.507627964019775
gfp	BEG	32	4	0.7242429165588257	0.6409329987169525	104513	162.48388671875	62.53132510185242
gfp	BEG	32	8	0.7279346256104925	0.6415685934163701	104513	162.48388671875	62.29913258552551
gfp	BEG	32	16	0.7295850286717502	0.6424333206465959	104513	162.48388671875	62.47614526748657
gfp	BEG	32	32	0.7242142889318844	0.6438838488680649	104513	162.48388671875	62.37576746940613
gfp	BFG	32	2	0.7501236807186834	0.6526626024187113	121921	186.75341796875	66.80575609207153
gfp	BFG	32	4	0.7549170864847758	0.6538011360203195	121921	186.75341796875	66.2932379245758
gfp	BFG	32	8	0.743348630863619	0.6497162689919482	121921	186.75341796875	66.59374737739563
gfp	BFG	32	16	0.753494251255282	0.6539803147513974	121921	186.75341796875	66.19212341308594
gfp	BFG	32	32	0.7538587923803541	0.6530187401795694	121921	186.75341796875	66.84230184555054
gfp	CDE	32	2	0.7621683953772788	0.6641083866219465	56641	95.74267578125	48.112316370010376
gfp	CDE	32	4	0.7606500093687382	0.6636647390741023	56641	95.74267578125	46.464550733566284
gfp	CDE	32	8	0.7737267573499683	0.6639150018161721	56641	95.74267578125	47.96260738372803
gfp	CDE	32	16	0.7612092617510607	0.6594642968861525	56641	95.74267578125	46.56791710853577
gfp	CDE	32	32	0.7617685968567568	0.6650543767833957	56641	95.74267578125	48.78673815727234
gfp	CDF	32	2	0.7792892559869825	0.6695460182975264	74049	120.01220703125	54.933948040008545
gfp	CDF	32	4	0.7745704127973264	0.6687138477909483	74049	120.01220703125	55.025824546813965
gfp	CDF	32	8	0.7681617787501339	0.6690173087267772	74049	120.01220703125	54.589903116226196
gfp	CDF	32	16	0.770553551375323	0.668269672272238	74049	120.01220703125	55.16427230834961
gfp	CDF	32	32	0.7788180154684072	0.6699851519683497	74049	120.01220703125	55.18994450569153
gfp	CDG	32	2	0.7496914269361729	0.6585938098970752	74049	120.01220703125	55.2628436088562
gfp	CDG	32	4	0.7496194323516431	0.6557789365500653	74049	120.01220703125	54.70586061477661
gfp	CDG	32	8	0.7650552710616653	0.6620969022532591	74049	120.01220703125	54.408817768096924
gfp	CDG	32	16	0.7599155552831411	0.6600713284265389	74049	120.01220703125	54.82370114326477
gfp	CDG	32	32	0.7538744894236034	0.6597795109061978	74049	120.01220703125	54.71850109100342
gfp	CEF	32	2	0.7778720273257083	0.6724506037514609	87105	138.21435546875	58.35358500480652
gfp	CEF	32	4	0.7749396193177472	0.670942890463145	87105	138.21435546875	58.04830193519592
gfp	CEF	32	8	0.7743917808449199	0.6707888631342642	87105	138.21435546875	58.27841329574585
gfp	CEF	32	16	0.7706705291969079	0.6680657678685915	87105	138.21435546875	58.973450660705566
gfp	CEF	32	32	0.7702656174536789	0.6710176663536874	87105	138.21435546875	58.346107959747314
gfp	CEG	32	2	0.757895894206855	0.6643930707984597	87105	138.21435546875	58.59789037704468
gfp	CEG	32	4	0.7638276637849811	0.6648194194907242	87105	138.21435546875	58.65690732002258
gfp	CEG	32	8	0.769487789957019	0.6619189883671087	87105	138.21435546875	58.43261480331421
gfp	CEG	32	16	0.7699958921063318	0.6638201740505401	87105	138.21435546875	58.377363204956055
gfp	CEG	32	32	0.7542621827598043	0.660094207170806	87105	138.21435546875	57.732768058776855
gfp	CFG	32	2	0.7825972723461467	0.6696514752093206	104513	162.48388671875	62.578856229782104
gfp	CFG	32	4	0.7719911503105837	0.6657129027195006	104513	162.48388671875	62.20288038253784
gfp	CFG	32	8	0.7753013317682996	0.6679035559881185	104513	162.48388671875	61.92331624031067
gfp	CFG	32	16	0.7829394737220771	0.6667493230819351	104513	162.48388671875	62.86648774147034
gfp	CFG	32	32	0.7762320478006224	0.6677156107296028	104513	162.48388671875	62.75898456573486
gfp	DEF	32	2	0.7393660622568553	0.6459222125119741	56641	95.74267578125	47.808818340301514
gfp	DEF	32	4	0.7271417242829291	0.6440898568991434	56641	95.74267578125	47.59433031082153
gfp	DEF	32	8	0.7330303433602945	0.6463742938690471	56641	95.74267578125	48.10362148284912
gfp	DEF	32	16	0.7376343810162627	0.6451559812832529	56641	95.74267578125	48.23968553543091
gfp	DEF	32	32	0.7388068155031373	0.6470401573727839	56641	95.74267578125	48.48216915130615
gfp	DEG	32	2	0.6954168242130364	0.6004782996923946	56641	95.74267578125	48.16592860221863
gfp	DEG	32	4	0.6918205019534304	0.6064963710946412	56641	95.74267578125	48.29039478302002
gfp	DEG	32	8	0.6877289975973918	0.603788091726289	56641	95.74267578125	47.90671443939209
gfp	DEG	32	16	0.6912154856836625	0.6016084609463539	56641	95.74267578125	46.124934673309326
gfp	DEG	32	32	0.6762217291873548	0.6020291263472998	56641	95.74267578125	47.8443820476532
gfp	DFG	32	2	0.7413496328120536	0.6435122105795753	74049	120.01220703125	55.077072858810425
gfp	DFG	32	4	0.7451465127219922	0.6403181109272892	74049	120.01220703125	54.5186607837677
gfp	DFG	32	8	0.7456422034371282	0.6409580740914006	74049	120.01220703125	54.57501721382141
gfp	DFG	32	16	0.7453020756636654	0.6412878540981127	74049	120.01220703125	54.3741934299469
gfp	DFG	32	32	0.7395302748322451	0.6415105526937522	74049	120.01220703125	54.155564069747925
gfp	EFG	32	2	0.7452691940352644	0.6456770386054568	87105	138.21435546875	58.334391355514526
gfp	EFG	32	4	0.7413429919949583	0.645123331341335	87105	138.21435546875	57.926634550094604
gfp	EFG	32	8	0.747738295123991	0.6440200872620047	87105	138.21435546875	58.636719703674316
gfp	EFG	32	16	0.7420248241330426	0.64207020447204	87105	138.21435546875	58.03896450996399
gfp	EFG	32	32	0.7388307615832851	0.6426258085538065	87105	138.21435546875	58.124900341033936
gfp	BCDE	32	2	0.7608473071883298	0.664783679854792	108865	168.55126953125	67.15620732307434
gfp	BCDE	32	4	0.7495082706006754	0.660753440862549	108865	168.55126953125	67.41737914085388
gfp	BCDE	32	8	0.7621398092878536	0.6645193844198278	108865	168.55126953125	66.28371620178223
gfp	BCDE	32	16	0.7584088387510063	0.6624789806085111	108865	168.55126953125	67.17594289779663
gfp	BCDE	32	32	0.7643223127565973	0.6649712845280866	108865	168.55126953125	67.10085487365723
gfp	BCDF	32	2	0.7654343172843424	0.6670568461089349	126273	192.82080078125	71.54421639442444
gfp	BCDF	32	4	0.7738025208835003	0.6690997008442974	126273	192.82080078125	71.5355441570282
gfp	BCDF	32	8	0.7755038876660137	0.6696033769324178	126273	192.82080078125	70.76922845840454
gfp	BCDF	32	16	0.7695642067637741	0.6689612306618846	126273	192.82080078125	71.1529643535614
gfp	BCDF	32	32	0.7681452057812326	0.6676563362497797	126273	192.82080078125	71.64830303192139
gfp	BCDG	32	2	0.7552024134202141	0.6611427165753482	126273	192.82080078125	71.19835352897644
gfp	BCDG	32	4	0.7522094111379145	0.6599143792973736	126273	192.82080078125	70.7691342830658
gfp	BCDG	32	8	0.7679433138542727	0.6619911539331641	126273	192.82080078125	71.33148884773254
gfp	BCDG	32	16	0.7685467514211501	0.6634636345137748	126273	192.82080078125	71.35680055618286
gfp	BCDG	32	32	0.7652546704148009	0.664556064026368	126273	192.82080078125	71.77847695350647
gfp	BCEF	32	2	0.7689278055779144	0.6688410830387218	139329	211.02294921875	74.85796546936035
gfp	BCEF	32	4	0.7706862566850897	0.66817335441384	139329	211.02294921875	74.29346823692322
gfp	BCEF	32	8	0.7721870760042188	0.6685707109096821	139329	211.02294921875	75.11397242546082
gfp	BCEF	32	16	0.7735163110111006	0.6704314892161652	139329	211.02294921875	74.86893844604492
gfp	BCEF	32	32	0.7632130906925011	0.6681448342580816	139329	211.02294921875	74.66792392730713
gfp	BCEG	32	2	0.755826308035081	0.6638732268160549	139329	211.02294921875	74.67787408828735
gfp	BCEG	32	4	0.7485538399021542	0.6585730373750374	139329	211.02294921875	74.76605868339539
gfp	BCEG	32	8	0.7642641038742783	0.6633594419313651	139329	211.02294921875	74.28317046165466
gfp	BCEG	32	16	0.7569092111853302	0.659892622333522	139329	211.02294921875	74.18832015991211
gfp	BCEG	32	32	0.7515824052397937	0.6624350385039316	139329	211.02294921875	74.82215762138367
gfp	BCFG	32	2	0.7556634551694876	0.6641402914420226	156737	235.29248046875	78.88758635520935
gfp	BCFG	32	4	0.7676531034305666	0.667525312708887	156737	235.29248046875	79.29967260360718
gfp	BCFG	32	8	0.7678839650025672	0.6663603139739586	156737	235.29248046875	78.73611974716187
gfp	BCFG	32	16	0.7662113072279634	0.6654986078688597	156737	235.29248046875	79.15643167495728
gfp	BCFG	32	32	0.7727931691917691	0.665967967200671	156737	235.29248046875	78.81518125534058
gfp	BDEF	32	2	0.7521896425198279	0.6550600798260566	108865	168.55126953125	66.93596887588501
gfp	BDEF	32	4	0.7535944108205433	0.6540075389831544	108865	168.55126953125	67.03447365760803
gfp	BDEF	32	8	0.7432859805298166	0.6534379479627694	108865	168.55126953125	66.41337728500366
gfp	BDEF	32	16	0.7501724807959739	0.6563355267221599	108865	168.55126953125	67.2267324924469
gfp	BDEF	32	32	0.7572710894503983	0.6528579846014314	108865	168.55126953125	66.86811923980713
gfp	BDEG	32	2	0.7378182824443208	0.6432683797572055	108865	168.55126953125	67.04173398017883
gfp	BDEG	32	4	0.7342253261087243	0.6406508373761791	108865	168.55126953125	66.89227604866028
gfp	BDEG	32	8	0.7278050022694842	0.6446849820745282	108865	168.55126953125	67.76961708068848
gfp	BDEG	32	16	0.7371598162508141	0.6415797005529824	108865	168.55126953125	66.28573155403137
gfp	BDEG	32	32	0.7295775092466542	0.6407836750302326	108865	168.55126953125	66.928959608078
gfp	BDFG	32	2	0.7543330973565191	0.6530251191059027	126273	192.82080078125	70.73958849906921
gfp	BDFG	32	4	0.7356709145628422	0.6498302249014168	126273	192.82080078125	70.6257381439209
gfp	BDFG	32	8	0.7580491146199182	0.6534939628513499	126273	192.82080078125	70.44603729248047
gfp	BDFG	32	16	0.748311872671193	0.6531071145143502	126273	192.82080078125	70.58666801452637
gfp	BDFG	32	32	0.7552886364106125	0.6524584114153068	126273	192.82080078125	71.20081901550293
gfp	BEFG	32	2	0.7461673870266484	0.6551055040585788	139329	211.02294921875	74.78035974502563
gfp	BEFG	32	4	0.7526218074336029	0.6535382104189843	139329	211.02294921875	74.84536647796631
gfp	BEFG	32	8	0.7483594448988392	0.6541836263346041	139329	211.02294921875	74.27899599075317
gfp	BEFG	32	16	0.7478515863960344	0.6514117776843057	139329	211.02294921875	75.10380125045776
gfp	BEFG	32	32	0.7394043796213373	0.6516388609925875	139329	211.02294921875	74.99614429473877
gfp	CDEF	32	2	0.768803189168222	0.6681288275409839	91457	144.28173828125	63.22818732261658
gfp	CDEF	32	4	0.7646777298287494	0.670375160060352	91457	144.28173828125	63.04292297363281
gfp	CDEF	32	8	0.771600640973961	0.6684939973841688	91457	144.28173828125	63.23149538040161
gfp	CDEF	32	16	0.7788250115908749	0.6700401633729057	91457	144.28173828125	63.201749324798584
gfp	CDEF	32	32	0.7693811431444242	0.6667897770479638	91457	144.28173828125	63.15493726730347
gfp	CDEG	32	2	0.7567762162963196	0.6607395018573812	91457	144.28173828125	63.03088045120239
gfp	CDEG	32	4	0.7565711768104417	0.6617422298580041	91457	144.28173828125	62.971757888793945
gfp	CDEG	32	8	0.7506524778007809	0.6588937543195501	91457	144.28173828125	63.258631467819214
gfp	CDEG	32	16	0.7558637266528481	0.6614735753204972	91457	144.28173828125	63.330188035964966
gfp	CDEG	32	32	0.768731408045036	0.6638222057999495	91457	144.28173828125	62.65963411331177
gfp	CDFG	32	2	0.759857264620707	0.6649635642048894	108865	168.55126953125	67.03625988960266
gfp	CDFG	32	4	0.7625552547916906	0.6633207442399199	108865	168.55126953125	67.37054634094238
gfp	CDFG	32	8	0.7773354255912449	0.668612850676941	108865	168.55126953125	66.94929528236389
gfp	CDFG	32	16	0.7670542959863985	0.6662274278643603	108865	168.55126953125	67.24829292297363
gfp	CDFG	32	32	0.7736958363306163	0.6673701856113735	108865	168.55126953125	67.29729628562927
gfp	CEFG	32	2	0.7781294029141913	0.6686446443290667	121921	186.75341796875	70.78377437591553
gfp	CEFG	32	4	0.7720854200027107	0.6705059175174758	121921	186.75341796875	69.73883438110352
gfp	CEFG	32	8	0.7670525999802607	0.6677195711083213	121921	186.75341796875	70.5684609413147
gfp	CEFG	32	16	0.7712733187447168	0.6687140753379558	121921	186.75341796875	70.23097705841064
gfp	CEFG	32	32	0.7652709890960959	0.6690991570298584	121921	186.75341796875	69.80739331245422
gfp	DEFG	32	2	0.7457162632618781	0.6440201280703118	91457	144.28173828125	62.65908098220825
gfp	DEFG	32	4	0.7359410103264292	0.6444370293661177	91457	144.28173828125	63.192344427108765
gfp	DEFG	32	8	0.7363673127027806	0.6432971790950293	91457	144.28173828125	63.56367373466492
gfp	DEFG	32	16	0.7431236534961371	0.6452621818190134	91457	144.28173828125	62.72595453262329
gfp	DEFG	32	32	0.7431872084192696	0.6443837441639075	91457	144.28173828125	63.598042488098145
gfp	BCDEF	32	2	0.7666747568789667	0.667080545598754	143681	217.09033203125	78.96479988098145
gfp	BCDEF	32	4	0.7651611291175325	0.6704597671141372	143681	217.09033203125	80.47329711914062
gfp	BCDEF	32	8	0.7616936697841604	0.6675205382677638	143681	217.09033203125	79.13909792900085
gfp	BCDEF	32	16	0.7718877012698002	0.6661670974805672	143681	217.09033203125	79.25579285621643
gfp	BCDEF	32	32	0.7650814407949561	0.6668884303173643	143681	217.09033203125	79.2592945098877
gfp	BCDEG	32	2	0.7547155835960102	0.6601142648917768	143681	217.09033203125	79.05323195457458
gfp	BCDEG	32	4	0.7483885305638187	0.6616349319230285	143681	217.09033203125	78.49257755279541
gfp	BCDEG	32	8	0.7623447603775105	0.6619265210855827	143681	217.09033203125	79.34122443199158
gfp	BCDEG	32	16	0.7481109178180237	0.6615295289164199	143681	217.09033203125	79.17820453643799
gfp	BCDEG	32	32	0.7559760269465445	0.6617026811963936	143681	217.09033203125	79.43099212646484
gfp	BCDFG	32	2	0.7694713575158584	0.6671548131128621	161089	241.35986328125	82.95643591880798
gfp	BCDFG	32	4	0.7609211766594128	0.667415427682339	161089	241.35986328125	83.68948888778687
gfp	BCDFG	32	8	0.7628235333129106	0.6644550277144204	161089	241.35986328125	83.42014765739441
gfp	BCDFG	32	16	0.7701774555975115	0.6658726390661324	161089	241.35986328125	84.25332450866699
gfp	BCDFG	32	32	0.7764940776325636	0.6697997301342522	161089	241.35986328125	83.31921458244324
gfp	BCEFG	32	2	0.7608714902114758	0.6676792899556304	174145	259.56201171875	87.10893845558167
gfp	BCEFG	32	4	0.7716111854705082	0.667625825472613	174145	259.56201171875	87.22955083847046
gfp	BCEFG	32	8	0.7689560804879971	0.6677663916824848	174145	259.56201171875	86.09125185012817
gfp	BCEFG	32	16	0.7535475248674482	0.667181587785244	174145	259.56201171875	87.21790885925293
gfp	BCEFG	32	32	0.7602795224081048	0.6672620288982155	174145	259.56201171875	86.56703543663025
gfp	BDEFG	32	2	0.740728196971222	0.651248070438059	143681	217.09033203125	78.92751812934875
gfp	BDEFG	32	4	0.7453795499256783	0.650378516505482	143681	217.09033203125	79.71146845817566
gfp	BDEFG	32	8	0.7480642099280441	0.653369825783677	143681	217.09033203125	78.3163230419159
gfp	BDEFG	32	16	0.7398536049660099	0.6526120735897416	143681	217.09033203125	79.21089267730713
gfp	BDEFG	32	32	0.7461953375394571	0.653687539514171	143681	217.09033203125	79.30962991714478
gfp	CDEFG	32	2	0.771257134097413	0.6658335087226775	126273	192.82080078125	75.00158905982971
gfp	CDEFG	32	4	0.7578321948473431	0.6635727238099344	126273	192.82080078125	74.311203956604
gfp	CDEFG	32	8	0.7740350701298396	0.6657500944140421	126273	192.82080078125	75.10536980628967
gfp	CDEFG	32	16	0.7769401707135455	0.6676009219316484	126273	192.82080078125	75.17443013191223
gfp	CDEFG	32	32	0.7650954032044001	0.6651907374141651	126273	192.82080078125	75.09295916557312
gfp	BCDEFG	32	2	0.7568779067416331	0.6652685784253769	178497	265.62939453125	91.6499092578888
gfp	BCDEFG	32	4	0.7633894730310035	0.6663160894841295	178497	265.62939453125	91.29316473007202
gfp	BCDEFG	32	8	0.7742977687396873	0.666002529162715	178497	265.62939453125	90.96535611152649
gfp	BCDEFG	32	16	0.7655477248646022	0.6671630718248407	178497	265.62939453125	91.17468166351318
gfp	BCDEFG	32	32	0.7613759724041471	0.667370520438451	178497	265.62939453125	90.69764685630798
