Epoch	Train Loss	Val Loss	Val Spearman/Accuracy
1	6.400818776990075	1.212415337562561	-0.003940779840364265
2	2.031627910021645	0.3825974762439728	0.42897841028874667
3	0.7190089638779181	0.3161522448062897	0.4987153012430336
4	0.3784139850687748	0.2601340413093567	0.5625762203050798
5	0.2872846549583281	0.22928665578365326	0.5892862614833949
6	0.24916847366701375	0.2008654773235321	0.6146382971693861
7	0.23306121944171596	0.19792549312114716	0.6170324292241706
8	0.22358435800720605	0.1938176304101944	0.6294748951120432
9	0.2162096325715119	0.18750226497650146	0.6339279634427561
10	0.21030983755614946	0.18601377308368683	0.6353303301326939
11	0.20492633593768592	0.1855524629354477	0.6366853846537851
12	0.20192081504314666	0.1809794157743454	0.6421753074197407
13	0.19891898036080935	0.18164923787117004	0.6405065050491318
14	0.19559729707115656	0.1790480613708496	0.6464567501274886
15	0.1946399378193778	0.17825648188591003	0.6468093960746694
16	0.1921786679040493	0.17616908252239227	0.647324379432614
17	0.19049024646167553	0.178846538066864	0.6511886927118172
18	0.18918057323751727	0.174318328499794	0.6533247167078892
19	0.1866939806361625	0.17329122126102448	0.6520544037667827
20	0.18515679623887038	0.17765405774116516	0.6511311089257441
21	0.18346457078357534	0.17377620935440063	0.651961862988016
22	0.18282444333300407	0.1724148690700531	0.6545866692342642
23	0.18140334101088718	0.17549856007099152	0.6557096914068858
24	0.18035078453767275	0.17927049100399017	0.6547763094116922
25	0.17967391794538198	0.1714206337928772	0.6592482765396706
26	0.17875704073886378	0.17086061835289001	0.6595101785833347
27	0.17731678194261857	0.1717115342617035	0.6603570530429697
28	0.1769218107306553	0.1712675839662552	0.663572222709468
29	0.1757002342965525	0.16953729093074799	0.661465756111721
30	0.17402684501018154	0.17078927159309387	0.659314981606102
31	0.17380341847118022	0.1722140908241272	0.6605082048111769
32	0.17263668236810928	0.1695943921804428	0.6664120222215182
33	0.17132481195447552	0.16894742846488953	0.6636243968201155
34	0.1717018381071877	0.17133422195911407	0.6644491790882209
35	0.17180642214688388	0.1747310906648636	0.6661620937944362
36	0.17023418839188065	0.17051072418689728	0.666215729403997
37	0.1688236775869008	0.16726945340633392	0.6692362770782014
38	0.16756056615347723	0.16695040464401245	0.6721467852916017
39	0.16771408661376733	0.16910018026828766	0.6714333740208859
40	0.16680446479024982	0.16820767521858215	0.6673239301652999
41	0.16658772073971562	0.17292125523090363	0.6655411569979302
42	0.16704534281859684	0.17830076813697815	0.666108687951734
43	0.16726986985729653	0.1696140319108963	0.6686962341140591
44	0.16401374976526562	0.16749140620231628	0.6667400895498345
45	0.16413148937297115	0.16576272249221802	0.6748885430585672
46	0.16252233316533962	0.17757365107536316	0.6696489594909938
47	0.16215307099621204	0.16748268902301788	0.6705705540440998
48	0.16253852037617808	0.1697378009557724	0.6745457920997119
