Epoch	Train Loss	Val Loss	Val Spearman/Accuracy
1	3.2773457243730073	0.5868275165557861	0.27647574696327426
2	0.9605197033469642	0.5516243577003479	0.5361575587127178
3	0.4732240584632429	0.48867467045783997	0.5424384387952886
4	0.3371144030485656	0.37950611114501953	0.5614519911058273
5	0.28440645754506294	0.26822924613952637	0.5762878848216603
6	0.26040039888864913	0.2332562506198883	0.5890760732596041
7	0.2436101122805107	0.2272505760192871	0.5925490065166151
8	0.2334957607247506	0.22147130966186523	0.6002476422528134
9	0.2261792858420177	0.21681737899780273	0.6032292844934513
10	0.219793005825561	0.21171851456165314	0.6119898052759095
11	0.21597790573608444	0.2072264552116394	0.6203062028274868
12	0.21155841378426657	0.207459956407547	0.6175145103754165
13	0.20892219684458582	0.20735442638397217	0.6206195306088008
14	0.2064111333169616	0.202760711312294	0.6224573520548035
15	0.20468695645186566	0.20023195445537567	0.6251319379588
16	0.20159510683365447	0.20376239717006683	0.6278482941376635
17	0.19986995163814836	0.1990826427936554	0.6270512956003881
18	0.19801499364761352	0.19744032621383667	0.6308854279188079
19	0.1971773473476356	0.1978510320186615	0.6337248206748538
20	0.19471307155230552	0.1950099617242813	0.6360029450681685
21	0.19385886848968986	0.19469310343265533	0.6336825666144178
22	0.19218482384072202	0.19382457435131073	0.6357196310365807
23	0.18983607012106615	0.19338974356651306	0.6401428940315169
24	0.18957342545399714	0.19374771416187286	0.6376096616576781
25	0.18933760354411897	0.19214601814746857	0.6412780461459473
26	0.1881698959294741	0.19097904860973358	0.6434731008589337
27	0.18756257499867882	0.19058632850646973	0.6466210034699518
28	0.18631587560647248	0.18951468169689178	0.6463090770234362
29	0.1847910984734151	0.19033265113830566	0.6486365470707766
30	0.18407232374354202	0.18759050965309143	0.6469786248407345
31	0.18392837807615614	0.19992539286613464	0.6477980994999559
32	0.18460257849178519	0.19417861104011536	0.6472871933982517
33	0.18369611312131523	0.18876922130584717	0.6477894945743495
34	0.18097071139169085	0.18963730335235596	0.6501096233508328
35	0.18041890675833827	0.18597157299518585	0.652185021107746
36	0.18049125232951166	0.18795815110206604	0.649432110699185
37	0.1790798045885213	0.18681402504444122	0.652643580500449
38	0.17895809762210702	0.1906619668006897	0.6501442206461899
39	0.17889794411465176	0.18591010570526123	0.6514007737870496
40	0.1768240221852257	0.18625356256961823	0.6499388013738665
41	0.17679295682669638	0.191661536693573	0.6498974000897175
42	0.17816359939619042	0.1832282692193985	0.6543295525956506
43	0.1766839932497325	0.18723508715629578	0.652469836020025
44	0.1746144882480545	0.18829406797885895	0.6522728307045035
45	0.1742796859827882	0.186509907245636	0.6487400967295696
46	0.17335720613643849	0.18544144928455353	0.6486280983633818
47	0.17294538069448187	0.18499474227428436	0.6491358884008208
