Epoch	Train Loss	Val Loss	Val Spearman/Accuracy
1	2592.267016311895	2687.068359375	-0.10960708019888582
2	1860.303965265681	2539.421875	-0.07961991109698166
3	1265.5913120041764	2315.856201171875	-0.04121252177925604
4	843.1657591953624	2012.5660400390625	0.013939204593512496
5	548.0363934696454	1638.5579833984375	0.10606255815460777
6	395.2721793313728	1217.5413818359375	0.20904211982862891
7	365.62424427081146	845.7377319335938	0.24189156870602563
8	345.5224870390131	597.9097290039062	0.2539500516072996
9	302.7771765420921	439.81219482421875	0.2645113066538341
10	276.24575808806685	316.7056579589844	0.26227616458755687
11	267.95243989505946	225.27420043945312	0.2817014633381082
12	255.8077646392556	161.42959594726562	0.31416566206617835
13	248.9229840628968	125.05801391601562	0.3366461320535661
14	240.51275763954655	106.62800598144531	0.3502338910710194
15	234.80110002649639	98.29505157470703	0.36231962670994644
16	224.3565001443966	93.74671936035156	0.3717869794289816
17	221.25809904960596	91.05064392089844	0.3801614448115707
18	213.1522942393798	87.83174896240234	0.38708640189604626
19	210.81177013594484	84.34793090820312	0.3931627735269108
20	205.7079398628954	81.90010070800781	0.39654796957544086
21	202.52483606178382	80.13996124267578	0.40234056879291086
22	200.33108902472844	78.43244171142578	0.4072938975804794
23	193.84448648405365	77.29036712646484	0.4127791955422043
24	194.0264574756712	75.31515502929688	0.417756219669112
25	187.17232068166226	73.63834381103516	0.4178588718490294
26	185.10316472408994	73.34491729736328	0.4198014504598189
27	183.28841522606209	72.94120025634766	0.4236739275704858
28	184.59954342984076	70.7696533203125	0.43091929583641786
29	177.99096373965176	69.74324798583984	0.4360146207322427
30	177.89566547913867	70.00370025634766	0.4381424708524
31	177.0892574019098	69.15291595458984	0.44174247467900557
32	169.9234362422686	68.05364227294922	0.4411921879544882
33	170.41787492228164	67.62065887451172	0.44196524045998054
34	167.2926882711171	66.8494644165039	0.4484073267423824
35	166.31650889276898	66.6612319946289	0.4550916913910105
36	165.28849779705033	65.93107604980469	0.45461596783969344
37	160.41807838646602	65.08412170410156	0.4603899180787987
38	160.6147398474501	65.12552642822266	0.4635785228947084
39	161.0938803135428	64.37612915039062	0.4616949502031483
40	160.538015921964	64.8787841796875	0.4601020236965058
41	160.26937354715287	63.368221282958984	0.4647940086675889
42	157.91987576592496	63.07329177856445	0.47093213484178453
43	154.24653546786132	63.950984954833984	0.47360418381640335
44	153.6693983424289	62.18467330932617	0.47246313546674507
45	151.76595704723638	61.92128372192383	0.4732432099233082
46	153.40222889336798	62.487552642822266	0.47639965598177686
47	149.93867018208397	61.831298828125	0.4749099807554388
48	148.36659401542846	60.9455451965332	0.4747187042070346
49	146.58467033049766	60.62488555908203	0.47565079199829524
50	145.91368379577952	61.14095687866211	0.4839385043684368
51	145.16269626143477	61.4703254699707	0.4900732299330582
52	144.34993561658652	59.97639083862305	0.4848404084885123
53	143.70325630756733	59.86606216430664	0.4813685320819104
54	141.87745804915846	61.33331298828125	0.4917488319386969
55	141.39742262827247	58.98805236816406	0.4958933879959765
56	139.07412222919245	58.498374938964844	0.4894585814435112
57	140.00601460952365	60.47742462158203	0.4959009509005659
58	139.21846985109227	58.39702606201172	0.49586142034257413
59	138.3952318610402	57.256195068359375	0.4925220317801601
60	138.24927983502826	57.53015899658203	0.5011021578893727
61	137.1888737152694	58.362369537353516	0.5096376948076122
62	137.70103266442518	56.853519439697266	0.5004287188826795
63	137.1532049913067	57.029083251953125	0.5074795136481587
64	132.19008606278126	57.79890060424805	0.5088299427177116
65	134.0401955219625	56.523590087890625	0.5066665592233413
66	132.99598249952504	56.25725173950195	0.5173174481753878
67	132.1527463647805	56.625118255615234	0.5170177690298882
68	132.11820485371456	57.0829963684082	0.5123105886397424
69	131.40132795324897	55.56734848022461	0.5131778749030602
70	133.28998636826856	55.29877471923828	0.5137761275341066
71	131.50559721622847	56.261043548583984	0.5161571538060024
72	129.2372828237424	55.056644439697266	0.5199337760231828
73	129.448745482278	55.49236297607422	0.5237775110316935
74	128.59539565749688	56.127079010009766	0.5188108146350363
75	129.65642246018328	54.885807037353516	0.5192459455551904
76	126.16094838815539	55.687599182128906	0.5294438673639749
77	127.66205186162829	55.210853576660156	0.5245771899428666
78	127.83288674748448	53.92744445800781	0.5220346551492727
79	125.99713305389425	55.30620574951172	0.523087931975887
80	124.6565183838929	54.53267288208008	0.5297672499472702
81	128.04066108616507	54.312904357910156	0.525291373651509
82	125.33265929246659	54.19112777709961	0.5290725064725583
83	122.45157932395072	54.34067916870117	0.530990651028026
84	124.52037990716097	54.206058502197266	0.5282708813960272
85	123.4749042805607	54.50751495361328	0.5284020785035174
86	123.47319420378348	53.794097900390625	0.5331425794954252
87	122.96413042740132	53.520835876464844	0.5326547511928668
88	122.23367512747562	54.173606872558594	0.5312285552670514
89	120.86781286338258	54.354427337646484	0.5362785623567706
90	121.52170550617724	53.204898834228516	0.5392076592279333
91	120.51196148635185	53.754154205322266	0.5370041249754951
92	118.99396703586446	53.103946685791016	0.5396097842119775
93	121.12121362833467	53.188533782958984	0.5341250323130994
94	120.60306303708751	53.39992141723633	0.534735580436185
95	118.50109000222005	53.123191833496094	0.5357521473845958
96	117.31902015810715	52.47749328613281	0.5413721654077044
97	116.90455143990228	53.283477783203125	0.5424636288911241
98	118.48372699950188	52.69729995727539	0.5388882009041029
99	116.4866269738663	53.231693267822266	0.5389929697096952
100	115.17400308151706	52.21967697143555	0.5339453439088564
101	115.73229447623774	53.31947326660156	0.5344960043947443
102	116.58063536251795	51.733245849609375	0.5352719699227881
