Epoch	Train Loss	Val Loss	Val AUCROC	Val PRC	Val Accuracy	Val Sensitivity	Val Specificity	Val Precision	Val F1	Val MCC
1	0.700618203653238	0.6548012982217838	0.6541468988261001	0.6711499898228678	0.5999662504218697	0.6772527843401958	0.5226797165035437	0.5865828705057001	0.6286654135338345	0.20236464880973062
2	0.6458745341896105	0.6447812827261887	0.6744191501689929	0.6891700329670464	0.6161829227134661	0.6899426257171786	0.5424232197097536	0.6012470221464075	0.6425484433687982	0.23493624495213575
3	0.63321028163231	0.6388751890423569	0.6831063416972223	0.6957874611360072	0.6255990550118123	0.6725953425582181	0.5786027674654067	0.6148079592781119	0.6424047062615843	0.2523151347860302
4	0.6250859417104915	0.6365117504111505	0.6858915390160727	0.6983292870350452	0.6286702666216673	0.6623354708066149	0.5950050624367196	0.6205533596837944	0.6407640192637336	0.257925835761591
5	0.6191975708346523	0.6328476869613385	0.6913037930174709	0.7029424903619956	0.6329733378332771	0.6557205534930813	0.6102261221734728	0.6271870359610046	0.6411364836325237	0.266222324304415
6	0.6149347975292745	0.6322256359384545	0.6914590023497131	0.7025861613226964	0.6341714478569018	0.6403982450219372	0.6279446506918663	0.6325210840361345	0.6364352915527679	0.2683637070543553
7	0.6120914229020586	0.6310450986555771	0.6940324834279092	0.7053928895371725	0.6348295646304422	0.6543030712116099	0.6153560580492744	0.6297752079002079	0.6418048796636542	0.26986388112615234
8	0.6101755151749124	0.6307117374048739	0.6942062311084088	0.7052178755014455	0.6358251771852852	0.649746878164023	0.6219034762065474	0.6321457888688229	0.6408254972122827	0.27175571478758676
9	0.6090930716986399	0.6306529757826062	0.6940322943482613	0.7051420852005903	0.6356058049274385	0.6446844414444819	0.6265271684103949	0.633187483426147	0.638884243620188	0.2712563283243792
10	0.6085787069751349	0.630589737616155	0.6940972221352126	0.7052262855103488	0.6359433007087412	0.6445831927100911	0.6273034087073912	0.633634131776259	0.6390617680519306	0.2719272019472112
11	0.6078823532881213	0.6291533323385166	0.6963053010985185	0.7072433749227766	0.6379176510293622	0.6449544380695241	0.6308808639892002	0.6360035943688221	0.6404477436868475	0.27586262284404117
12	0.6035107268329415	0.6279303504130826	0.6968604144557541	0.7078805734211047	0.6383732703341208	0.6199122510968613	0.6568342895713803	0.6436781609195402	0.6315717085582642	0.2769353693053855
13	0.5997015527460094	0.628648502867728	0.6964478084928427	0.7075513808029213	0.6371414107323659	0.6420182247721904	0.6322645966925413	0.6358167051037802	0.6389024164973384	0.2742958691052697
14	0.5963993310852375	0.628035153080956	0.6970649997739017	0.707261327634486	0.638643266959163	0.6199122510968613	0.6573742828214647	0.644039270687237	0.6317454858125537	0.2774813114465622
15	0.5937246722657047	0.6277229945320879	0.6973669263702209	0.7077910120990264	0.6383563955450556	0.612588592642592	0.6641241984475194	0.6458741059673344	0.6287911593023053	0.2770809880119062
16	0.5915069283355164	0.6271906042557651	0.6982780385469617	0.7083835839256813	0.6398076274046575	0.6106986162672967	0.6689166385420182	0.6484500985486472	0.6290084296515165	0.2800903180842185
17	0.5898089289016551	0.6271524147210071	0.6985512609163598	0.7090257538793063	0.6388963887951401	0.6323995950050625	0.6453931825852177	0.6407249102410668	0.6365350318471338	0.2778162308983035
18	0.5886968960597928	0.6268874198771633	0.698340637578851	0.7091004596441676	0.6398751265609179	0.6115086061424232	0.6682416469794128	0.6482879530573544	0.6293613991212073	0.2802015502227632
19	0.5878839828178073	0.6273512150442282	0.697798191988513	0.7082907607036664	0.6391495106311171	0.6113736078299021	0.6669254134323321	0.6473341909662664	0.6288402124483633	0.2787294335309789
20	0.587513839957749	0.6271296029753916	0.6981038506298118	0.7086290122032107	0.6393182585217685	0.614073574080324	0.6645629429632129	0.6467263808914481	0.6299771483969254	0.27899234430062525
21	0.5883836486396956	0.627479062171309	0.6976289041957343	0.7080580645521214	0.6384913938575768	0.6165035437057037	0.6604792440094499	0.644861792636001	0.6303638904705212	0.277251000066194
22	0.5861100822524982	0.6281887406881218	0.6970122146591627	0.7072117662144364	0.6377657779277759	0.628518393520081	0.6470131623354708	0.6403617357815831	0.6343847935686061	0.2755786916243894
23	0.5837729810920379	0.6275244914032984	0.697631456201465	0.7080158373589287	0.6406176172797841	0.5926088423894701	0.6886263921700979	0.6555534814261713	0.6224940175485243	0.28254067384567705
24	0.5818770007150034	0.6268921334277606	0.6985487886430106	0.708580839531601	0.6392170097873776	0.6197097536280797	0.6587242659466757	0.6448690033012573	0.6320391022993254	0.2786461684839204
25	0.5800311254475583	0.6277542807184439	0.697449985300766	0.7074495633026133	0.6404488693891326	0.5978737765777927	0.6830239622004725	0.6535212306784225	0.6244602287748735	0.28192164218240706
26	0.5783604637969563	0.6265959504887416	0.6987452298678869	0.7092340275918068	0.6403476206547418	0.6074586567667905	0.6732365845426932	0.6502293992269066	0.6281167664148243	0.2813044660620241
27	0.5772374451139978	0.6281513728244137	0.6966954828986002	0.7073652077723216	0.6399932500843739	0.5952750590617617	0.6847114411069861	0.6537435137138621	0.6231407878466702	0.2811130503440605
28	0.5762460430297579	0.6270453441195338	0.6981324910708275	0.7089300885061139	0.6412588592642592	0.5954775565305434	0.687040161997975	0.6554965263588067	0.6240472527278194	0.2837094908041404
