Epoch	Train Loss	Val Loss	Val AUCROC	Val PRC	Val Accuracy	Val Sensitivity	Val Specificity	Val Precision	Val F1	Val MCC
1	1.0731374543521608	0.7754548911303232	0.570506760793401	0.5832417095977265	0.5269659129260884	0.8279784002699966	0.22595342558218023	0.5168323923485295	0.6364108018366234	0.06754334626735305
2	0.709271706911365	0.6931414492541457	0.5968508158160342	0.605638592997132	0.5577117786027674	0.723962200472494	0.39146135673304083	0.5433108758421559	0.6207605046880426	0.12238701645171515
3	0.6810629401781306	0.6802758585710683	0.6100712374659272	0.6179404271492521	0.5703847451906852	0.6915963550455619	0.4491731353358083	0.5566511830060034	0.6168294628478546	0.14509766753491793
4	0.6713925003187289	0.6746056889868088	0.6180850611245523	0.6258853837069046	0.5788052649341883	0.6767127910901114	0.48089773877826525	0.5659008805599458	0.616365927884172	0.16072197155832077
5	0.6655270782830265	0.6714368563023444	0.6239990385413803	0.6310249446206027	0.5830408369895377	0.675059061761728	0.4910226122173473	0.5701336829803608	0.6181756370435616	0.16896774108176207
6	0.661502210519683	0.6691126698342039	0.6291105015633811	0.6359957844901256	0.5848633142085724	0.6829902126223423	0.4867364157948026	0.5709408943433488	0.6219592777564349	0.17309273985528992
7	0.6588317833289696	0.6684053082181278	0.6305675077559675	0.6371188425405971	0.5865676679041512	0.6806952413094837	0.49244009449881876	0.5728527607361963	0.6221351676486011	0.17628732579337802
8	0.6570982952300015	0.667665240477357	0.6323934299834076	0.6387656825334973	0.5871751603104961	0.6836314546068174	0.4907188660141748	0.5730775759633339	0.6234917508002955	0.17768802197771144
9	0.6561057728098575	0.6672020150003424	0.6333385605503083	0.6393971636122362	0.5879514006074924	0.6843401957475531	0.49156260546743163	0.5737366306377681	0.6241765683679124	0.17926537543356638
10	0.6556767004162337	0.66693394655639	0.6334087643428588	0.6395000934212981	0.5881876476544043	0.6793452581842727	0.4970300371245359	0.5745889472482302	0.6225913210231666	0.17938170879669266
11	0.6545154040067463	0.6643399326454494	0.6384342855391999	0.6426726161523325	0.592338845764428	0.6693891326358421	0.5152885588930138	0.580009357819628	0.621502209131075	0.18691030388176996
12	0.6502736748810568	0.6635761491519311	0.6423586342025264	0.6472576312111837	0.593334458319271	0.685791427607155	0.5008774890313871	0.5787689766156826	0.6277514326758215	0.18994456425512685
13	0.646409544969775	0.6605874132313441	0.6472329993191994	0.6509685725384128	0.5990718866014175	0.6759365507931151	0.5222072224097198	0.5858709960508995	0.6276894147144089	0.20052744365351055
14	0.6433801422797498	0.6608268915138412	0.6478119748697202	0.6504342869449173	0.5995781302733716	0.6743840701991225	0.5247721903476207	0.5866189120159704	0.6274472862009954	0.20142331969562938
