Epoch	Train Loss	Val Loss	Val AUCROC	Val PRC	Val Accuracy	Val Sensitivity	Val Specificity	Val Precision	Val F1	Val MCC
1	1.0228976212013492	0.7427810930296492	0.5723553794128029	0.5861443173151076	0.5335639554505569	0.7567330408369896	0.3103948700641242	0.5232061603080154	0.6186659308822515	0.07501462042003734
2	0.6992518521709836	0.6849352476084268	0.6014471051393329	0.6098485773764509	0.5634829564630442	0.687276409044887	0.4396895038812015	0.550884596656387	0.6115682623580997	0.1310459378376483
3	0.676915425165324	0.6749138143068224	0.6149004079905971	0.6218575710729488	0.574940938238272	0.6590617617279784	0.49082011474856563	0.5641484905387838	0.6079227955482918	0.15204921907701635
4	0.6679805596585753	0.6695224304920188	0.6253705374497871	0.6316001957067899	0.5813196085048937	0.6669254134323321	0.49571380357745526	0.569432037576002	0.6143347892994264	0.1650766933968407
5	0.6622188151148617	0.6664603163976345	0.6319510678956539	0.6379100187076945	0.5857070536618292	0.6719541005737428	0.49946000674991564	0.5730980685645203	0.6186015441736185	0.17402261018592918
6	0.6581900414897388	0.6650697474458754	0.6339592668903653	0.6400126976087839	0.5879851501856227	0.6590280121498481	0.5169422882213972	0.5770390070921986	0.6153143217268	0.17777393130421318
7	0.6554805939294198	0.6634830443270899	0.6376799505750356	0.6428917001465745	0.5905501181235234	0.6645966925413432	0.5165035437057037	0.5788700099947087	0.6187782805429864	0.1831194177300662
8	0.6536552480660418	0.663306320546408	0.6377478557969258	0.6435784199450632	0.5910226122173473	0.6591630104623692	0.5228822139723254	0.5801057383865985	0.6171127049827798	0.18375965606050784
9	0.65263149471714	0.6629618415227421	0.6389390439107867	0.6444397066359238	0.5915119811002363	0.6651366857914276	0.5178872764090449	0.5797664224987498	0.6195243858353111	0.18504102144803372
10	0.6521494435272917	0.6627840812891028	0.6390336304351714	0.6445297762437341	0.59136010799865	0.661862976712791	0.5208572392845089	0.5800698059630857	0.6182729594249503	0.18456423813438383
11	0.6512204650582224	0.6609335822991491	0.6438933378925069	0.6490408050807958	0.5950219372257847	0.6728653391832602	0.5171785352683091	0.5822211838915983	0.6242700358523946	0.19238978537182455
12	0.6470644124886985	0.6602920647010263	0.6463178498363606	0.6516563967082626	0.5972156598042524	0.6762402969962875	0.5181910226122174	0.5839477748958121	0.6267144175281109	0.1969061889177641
13	0.6432138737016253	0.6575776492185461	0.6498233426570862	0.6540714630620673	0.602345595680054	0.6473169085386433	0.5573742828214647	0.5938999845177272	0.6194590230117076	0.20552419150799062
14	0.6401742983871864	0.6575075135374246	0.650764532166264	0.654667787191918	0.602716841039487	0.6505568680391495	0.5548768140398245	0.5937471122747574	0.6208551413157258	0.20638052716798852
15	0.6375149800570679	0.6577220945112052	0.6509985768908905	0.6544151864858276	0.603206209922376	0.6458994262571718	0.5605129935875801	0.5950870646766169	0.6194529859200518	0.20716901981743618
16	0.6355997963397899	0.6570456161396028	0.6530767074490206	0.6558794214689366	0.6046405669929126	0.6589267634154573	0.5503543705703678	0.5943921819344232	0.624997999263729	0.2105256468511175
17	0.6338573002284622	0.6559885042646307	0.6541151015522869	0.6569824640888359	0.6056361795477556	0.6496456294296321	0.5616267296658792	0.5970903902227185	0.6222602961143078	0.2120955432992329
18	0.632697475623299	0.6557060144296016	0.6542287879687025	0.6571287629062668	0.6071042861964225	0.6413432332095849	0.5728653391832602	0.6002400581193341	0.6201112760854313	0.21471258141671803
19	0.6319896111219991	0.6562458279645407	0.6538390355844481	0.6567470149958881	0.6057711778602768	0.64691191360108	0.5646304421194736	0.5977298241237371	0.6213491523226037	0.2122621087827922
20	0.6316149944978354	0.655984578388509	0.6539224003456284	0.6569328194631505	0.6065305433682079	0.6413769827877152	0.5716841039487006	0.5995898406688752	0.6197798613942112	0.21358040852240423
21	0.632735765049274	0.6562614652340452	0.6536980317150356	0.6569111288944725	0.6069355383057712	0.6353358083023962	0.5785352683091461	0.6011880049819563	0.6177903943028732	0.2142169199539358
22	0.6310128552100548	0.6552183306221216	0.6563131792273453	0.6590272041890475	0.6077117786027675	0.6450894363820452	0.5703341208234897	0.6002198147275868	0.6218462789751932	0.21602802376389932
23	0.6290427492794975	0.6550779139275411	0.6564354619335399	0.658645815695807	0.6091292608842389	0.6305096186297672	0.5877489031387108	0.604654173544357	0.6173112825681102	0.21845833636665454
24	0.6269571334043258	0.6548745395925614	0.6568164460338779	0.6585233940893259	0.6089605129935876	0.6235572055349308	0.5943638204522443	0.6058698147237253	0.6145862785862787	0.21801394738975766
25	0.6251934520186931	0.6528406787876176	0.6595221456120592	0.661399381653386	0.6116098548768141	0.6056699291258859	0.6175497806277421	0.6129517043513901	0.6092890609085353	0.22323546301721134
26	0.6237339056311323	0.6546033938390518	0.6577996715937102	0.659427529901506	0.6096186297671279	0.6268646641916976	0.5923725953425583	0.6059637217799817	0.6162370193424239	0.21936778960705108
