Epoch	Train Loss	Val Loss	Val AUCROC	Val PRC	Val Accuracy	Val Sensitivity	Val Specificity	Val Precision	Val F1	Val MCC
1	1.0640668355896752	0.7593709194133139	0.5706101810961585	0.5842772372813059	0.5300539993250084	0.7896726290921363	0.2704353695578805	0.5197822947906253	0.6269140598834484	0.07033217781725945
2	0.7033210467389941	0.6890840107429844	0.5983812048451318	0.6075644841517714	0.5605467431657104	0.6973337833277085	0.42375970300371246	0.5475408098367607	0.6134251699670457	0.12589631286146102
3	0.6784784442636627	0.6794212131616114	0.6108901727447611	0.6189190252741315	0.5700134998312522	0.6905163685453932	0.44951063111711104	0.5564167414538631	0.6162557792804326	0.1442798367322365
4	0.6696274535136688	0.6730430436061919	0.6210855882694988	0.6283563368735261	0.5789740128248397	0.6851164360445494	0.47283158960512994	0.5651447661469933	0.6193745232646835	0.16163196888258544
5	0.6641057653516886	0.6707613092316915	0.6255855773917236	0.631578189403661	0.5840364495443807	0.6799865001687478	0.4880863989200135	0.5705062861026163	0.6204539155606196	0.1712557794564786
6	0.6599988633700753	0.6684325072276927	0.630382267222166	0.6355477769487508	0.5876645291933851	0.6798515018562268	0.4954775565305434	0.5740176103496424	0.6224680561778656	0.17838730017304327
7	0.657283940346336	0.6669439429573782	0.6337251931203711	0.6384039220405793	0.5889807627404657	0.6836652041849477	0.4942963212959838	0.5748134275417838	0.6245317630374128	0.18124089515938055
8	0.6554547724428583	0.6663332426503749	0.6352266871343487	0.6397935753836574	0.5903476206547418	0.6854539318258521	0.49524130948363143	0.5759088073498554	0.6259245562130178	0.18405555861774908
9	0.6544555450538846	0.6656277351752753	0.635550048642448	0.6400503542440183	0.5913769827877151	0.6731353358083024	0.5096186297671279	0.578535170413343	0.622260354106544	0.1852472893830966
10	0.6539775149700332	0.6656790283094014	0.6356294848752798	0.640128210393323	0.5914951063111711	0.6748228147148161	0.5081673979075262	0.5784251330710484	0.6229166017632949	0.18558559022756954
11	0.6527888302949371	0.6645138060648297	0.6392200487301536	0.644015016944485	0.5925413432332096	0.6747553155585555	0.5103273709078636	0.5794736537012347	0.6234952909623901	0.1876365898581309
12	0.6483321618090612	0.6615443990755998	0.6439982822227884	0.6477179069833658	0.5975025312183597	0.6559905501181236	0.539014512318596	0.587291515591008	0.619743009278449	0.19635307788363623
13	0.6449932669230469	0.665681735977626	0.6428689675761435	0.6457029400192706	0.5927269659129261	0.7027337158285522	0.48272021599730003	0.5760048687377244	0.6330895878623877	0.1901122860201714
14	0.641607265863017	0.6613852081611034	0.6485645169943306	0.6509623955070525	0.5989875126560918	0.6878164022949713	0.5101586230172123	0.5840545652547716	0.6317029322422665	0.20117525493118094
15	0.6388218957592772	0.6591952147734877	0.6505956208242301	0.6528958424386775	0.6027843401957476	0.6697266284171448	0.5358420519743503	0.5906479745215346	0.6277065177851234	0.2074362428917202
16	0.6367929942719264	0.6597311235665068	0.6505712096165454	0.6521576790389493	0.6020249746878163	0.6684103948700642	0.5356395545055687	0.5900667381718508	0.6268000126594298	0.2058725883852159
17	0.6351999465557482	0.6588651231604172	0.6508346123736227	0.6531484668245845	0.6033918326020925	0.6557880526493419	0.5509956125548431	0.5935848480219948	0.6231379780325503	0.20792849561756596
18	0.6340123200581362	0.6585783926731744	0.6514225982527901	0.6530012631092347	0.6035605804927439	0.6530205872426594	0.5541005737428282	0.5942385061883849	0.6222443761959126	0.2081420168493267
19	0.6332987270592954	0.6584655679121156	0.6516461251372393	0.6532947956476919	0.6036955788052649	0.652345595680054	0.5550455619304758	0.594500661273952	0.6220813285486699	0.20837990051473362
20	0.6329149747632334	0.6582917905400985	0.6518727479161657	0.6535580263305054	0.6039824502193722	0.6522443469456631	0.5557205534930814	0.5948291782086796	0.6222150676110754	0.20894051109724546
21	0.6336912340092609	0.656754238469513	0.6540524592371045	0.6556997227290411	0.6069861626729666	0.6456294296321295	0.5683428957138036	0.5993107769423559	0.621608448415922	0.21461425319582456
22	0.6316064774268363	0.6583008354755419	0.6537059639479785	0.6546537692992381	0.6056868039149511	0.6638879514006075	0.5474856564292946	0.5946673115874119	0.6273740611395493	0.21282032904358444
23	0.6297677167987548	0.6561195005728432	0.6546162309614734	0.6564545194183801	0.6071380357745528	0.6122848464394195	0.6019912251096862	0.6060464339402037	0.6091496684294468	0.21428742465190462
24	0.6280185914055975	0.6554850852131401	0.656650426699231	0.6577748508147776	0.6086736415794802	0.6396220047249409	0.5777252784340196	0.6023391812865497	0.6204209906046421	0.2177648343048531
25	0.626162924505436	0.656690693002193	0.6547273323401717	0.6563567692572054	0.6068849139385758	0.6311508606142423	0.5826189672629092	0.6019376850778937	0.6161982272892024	0.21402202428438707
26	0.6244700762026274	0.6558703010161906	0.655844886460519	0.657546973271552	0.6078974012824839	0.6269321633479582	0.5888626392170098	0.6039404382599649	0.6152215671987812	0.21595134722527276
27	0.6231983315331648	0.6552706133422118	0.6564033246580705	0.6576785847191967	0.6085048936888289	0.6120148498143774	0.6049949375632805	0.6077485086131779	0.6098742180668596	0.21701513460617516
28	0.6222322023442589	0.6564161727728571	0.6551127843014686	0.6563710740539809	0.6071717853526831	0.6214647316908538	0.5928788390145123	0.604193326114775	0.6127073385795331	0.2144312001878548
29	0.6216630331031995	0.6557628447286108	0.6559959394576079	0.6572348594250023	0.6079480256496794	0.6234222072224097	0.592473844076949	0.6047074999181589	0.6139222626584908	0.21599951837745654
30	0.6212874929825111	0.6555671197878039	0.6562551386096198	0.6574690774673829	0.6081167735403308	0.6231522105973676	0.593081336483294	0.604960518986927	0.6139216305630829	0.21633137883458864
31	0.6231929021516532	0.6552639344959214	0.6570728414536398	0.6584966696940163	0.6084880188997638	0.6380020249746878	0.5789740128248397	0.602441123044074	0.6197118457932437	0.21735503397050893
32	0.6219074183296027	0.6544892004362602	0.6580168261523123	0.6598791703499841	0.6097873776577792	0.6197772527843401	0.5997975025312183	0.6076368208589769	0.6136469959232774	0.2196185945105526
33	0.620406146230426	0.6550441897120622	0.6572304028911418	0.6589688852155882	0.6102092473844077	0.6009449881876476	0.6194735065811677	0.6122898112169458	0.6065643576161196	0.22045634000867326
34	0.6190078916593629	0.6529727320111043	0.6597654757420494	0.6612899166842768	0.6122004724940938	0.6160985487681404	0.6083023962200472	0.611332507283748	0.6137062748987242	0.2244077648431793
35	0.6179816251970096	0.6545389272094054	0.6579237579602817	0.6594902338034844	0.6099055011812352	0.6198110023624704	0.6	0.6077704603368964	0.6137316824569318	0.21985415031488756
36	0.6162023344304761	0.6536005961062173	0.6589515106381791	0.6606503619776734	0.6120485993925076	0.6063449206884914	0.6177522780965238	0.613341526696709	0.6098231560367944	0.22411178084625136
