Epoch	Train Loss	Val Loss	Val AUCROC	Val PRC	Val Accuracy	Val Sensitivity	Val Specificity	Val Precision	Val F1	Val MCC
1	0.6787678908528029	0.6494856233899351	0.6696784301924205	0.6741856383180334	0.6137867026662167	0.7036787040161998	0.5238947013162335	0.5964470635352004	0.6456407636211621	0.2313428806023004
2	0.64099511425427	0.6395170820914046	0.6835782856376125	0.6879741884942042	0.6285690178872764	0.6725953425582181	0.5845426932163348	0.6181643351220572	0.6442321679678029	0.2581407001895102
3	0.628269986689304	0.6352861894291476	0.6872820700439861	0.693860280053546	0.630863989200135	0.6301046236922039	0.6316233547080662	0.6310630387020449	0.6305834670269358	0.261728280244328
4	0.6196365384262177	0.6340815545898654	0.6919061574926397	0.698211819944882	0.632467094161323	0.6761052986837665	0.5888288896388795	0.6218338713682642	0.6478349448630469	0.26594901417819033
5	0.6134350935795347	0.6305356033661862	0.6943205775950413	0.7019637511843457	0.6367870401619979	0.6290921363482956	0.6444819439757004	0.6389250702680469	0.633970478198762	0.27360648356782086
6	0.608912448961014	0.6312850531918593	0.6939970805418931	0.701209289893092	0.6345258184272696	0.6423894701316234	0.626662166722916	0.6324428495481127	0.6373773565951178	0.26908491773052773
7	0.6057097415338749	0.6292900112968339	0.696409000464612	0.7039145078222058	0.6374957813027338	0.6349645629429632	0.6400269996625042	0.6381953867028494	0.6365758754863813	0.2749950864515939
8	0.6034638247885443	0.6298570737217554	0.6955151662949809	0.7026577421316619	0.636668916638542	0.6293283833952076	0.6440094498818765	0.6387052577496146	0.633982150446239	0.2733672947987132
9	0.6021370451890625	0.6297397374382624	0.695592434946065	0.7028301502466201	0.6365001687478906	0.6278771515356059	0.6451231859601755	0.6388955664686288	0.6333384398032307	0.27304094521304045
10	0.601529605821439	0.6298012772605824	0.6954973506638119	0.7027378949468563	0.6364326695916301	0.6273709078636517	0.6454944313196085	0.6389509504004399	0.6331079815404527	0.27291016318730055
11	0.6021465087610166	0.6294573514476806	0.6977525582988937	0.7043363960422858	0.6360445494431319	0.6659129260884239	0.60617617279784	0.6283757961783439	0.6466000327707685	0.27257587427255797
12	0.598243211944861	0.6283428518505785	0.6979709424447247	0.704863828427903	0.6380020249746878	0.6306783665204185	0.6453256834289571	0.6400534319769832	0.6353313160847245	0.27603366220593484
13	0.59436928937234	0.6276499140395372	0.6986899366002272	0.7059427463468627	0.6386938913263585	0.6290583867701653	0.6483293958825515	0.6414191816648886	0.6351786535807391	0.2774393040023334
14	0.5907857315412567	0.628797363848691	0.6970020248607844	0.7046911014551835	0.6372426594667566	0.6329058386770166	0.6415794802564968	0.6384434684914717	0.6356625934274529	0.2744956445638821
15	0.5880036638165124	0.6288628602365847	0.696271722375492	0.7049237547583788	0.6365339183260209	0.5990550118123523	0.6740128248396895	0.6475975044693348	0.6223811777906344	0.2738382241339828
16	0.585945476336867	0.6286646971137709	0.6966425314848936	0.7051749855727241	0.637411407357408	0.6046574417819778	0.6701653729328383	0.6470439524721008	0.6251330274429072	0.27541439143404256
