Epoch	Train Loss	Val Loss	Val AUCROC	Val PRC	Val Accuracy	Val Sensitivity	Val Specificity	Val Precision	Val F1	Val MCC
1	0.695232705562347	0.6589762459161754	0.6469321007010868	0.6525745974110416	0.6023962200472495	0.6437394532568342	0.5610529868376646	0.5945760598503741	0.6181818181818182	0.2054961388292632
2	0.6559738114719456	0.6529338494692547	0.6605953964345272	0.6634782981075804	0.6119979750253122	0.6593992575092812	0.5645966925413433	0.6022997009772187	0.6295574280236511	0.22500937104973912
3	0.6465311144969003	0.647364245984267	0.6686555514411117	0.6721467514855646	0.6188997637529531	0.6363482956463045	0.6014512318596018	0.61489042525437	0.6254353667031546	0.23794445662495103
4	0.6403086899080618	0.647888381232533	0.6696770525307685	0.6733641648902802	0.617161660479244	0.6575767802902464	0.5767465406682416	0.60839968774395	0.6320330873408483	0.23509257140359263
5	0.635731380049157	0.6447198308966589	0.6736363228382358	0.6770421820773473	0.6204016199797503	0.6385757678029025	0.602227472156598	0.6161787214641613	0.6271773538624724	0.240962472211275
6	0.6324229853732591	0.6428363320958642	0.6774181003213329	0.6812829455756859	0.6223590955113061	0.6561592980087749	0.5885588930138373	0.614611323617741	0.6347061031944241	0.24527927318791823
7	0.6300839580118122	0.641820386733069	0.6785914636917527	0.6824281525734536	0.6237934525818427	0.6489706378670267	0.5986162672966588	0.6178587494376968	0.6330326573610746	0.24790138938894013
8	0.6282867600686516	0.6413350915852488	0.6790462737128375	0.6828239971840991	0.6242996962537968	0.642963212959838	0.6056361795477556	0.6198269130661114	0.6311831163237585	0.24877276138526175
9	0.6272779104668601	0.6418902890448066	0.678492355202293	0.6823232888656116	0.6232534593317584	0.6471819102261221	0.5993250084373946	0.617624323627931	0.6320577474537723	0.24678968978437
10	0.626815062529597	0.641854974014953	0.6780494122071871	0.6820710948678963	0.6232872089098886	0.6367870401619979	0.6097873776577792	0.6200460072297075	0.6283050283050282	0.2466643411155259
11	0.6270104956963499	0.6421349518652345	0.6795056318967798	0.6830989384477317	0.6235909551130611	0.6638204522443469	0.5833614579817752	0.6143874554882239	0.6381480760495749	0.2479859004588332
12	0.6237532775322242	0.639301801045682	0.6821164032403695	0.6866347403744548	0.6266115423557206	0.633952075599055	0.6192710091123861	0.6247796441044404	0.6293324399028394	0.25325037817937335
13	0.6205741725392689	0.6386436564552997	0.6835952173783788	0.6868647277675731	0.6276071549105636	0.6390482618967263	0.616166047924401	0.6247525405833443	0.6318195468650939	0.255281150630121
14	0.6177090306750489	0.6372309262069383	0.6846749316494158	0.6891204480789297	0.6304421194735066	0.6146473169085387	0.6462369220384745	0.6346971492298041	0.6245113503874906	0.26101450505205315
15	0.6151211247344106	0.6369827955991402	0.6847771747605096	0.6898210755318336	0.6313702328720892	0.6083361457981775	0.6544043199460007	0.6377144878825403	0.6226789878227826	0.2630197142851356
16	0.6131131731153054	0.6380330724849759	0.6846288286777785	0.688921626030712	0.6283158960512993	0.6473506581167735	0.6092811339858252	0.6236101176929579	0.6352586606610584	0.2568179612607091
17	0.6115322383170421	0.6375094408889176	0.6842787163861094	0.6894473063148935	0.6296996287546406	0.6173135335808302	0.6420857239284509	0.6329941860465116	0.6250555308751665	0.2594788858174281
18	0.6102686267669566	0.6370627877923873	0.6850531473275585	0.689705735167978	0.6303071211609855	0.6226797165035437	0.6379345258184272	0.6323257248611968	0.627465650931846	0.2606445712823071
19	0.6095295138198714	0.6371002822641662	0.6848486309209694	0.6898320236441149	0.6308471144110699	0.6147823152210597	0.64691191360108	0.6351907385452263	0.624819921794608	0.26182940841926683
20	0.6091274725139664	0.6370416978585973	0.6849135900313564	0.6899301836714908	0.6308302396220047	0.6163685453931825	0.6452919338508268	0.6347270010078894	0.6254130780953033	0.261769995620998
21	0.6103713833658688	0.6376778735367784	0.6841431553907803	0.6893189201148826	0.6295815052311846	0.6287883901451232	0.630374620317246	0.629787377885948	0.6292874875449648	0.2591633365063995
22	0.6086428973089101	0.6368272629373185	0.6851598246981075	0.690304253571777	0.6314377320283496	0.6111373607829902	0.6517381032737091	0.6370000351778239	0.6238007475412094	0.263092396915418
23	0.6069099175163891	0.6383112795361787	0.6830585449819913	0.6891390112107758	0.6294971312858589	0.6019574755315559	0.657036787040162	0.6370455032502321	0.6190046505171097	0.25938801811385326
