Epoch	Train Loss	Val Loss	Val AUCROC	Val PRC	Val Accuracy	Val Sensitivity	Val Specificity	Val Precision	Val F1	Val MCC
1	0.6597801363522519	0.6471105273615618	0.6776562888517386	0.6931481764092793	0.6300708741140736	0.6134660816739791	0.6466756665541681	0.6345388535921246	0.6238245589951267	0.2602853191088091
2	0.6401413782384269	0.6398615722715795	0.684458076087245	0.6975730821232227	0.6328889638879514	0.6239622004724941	0.6418157273034087	0.6353046287069173	0.6295823330098245	0.2658202960521026
3	0.6305251310628923	0.6367359803570231	0.6876701338103	0.7001400297561295	0.6328720890988863	0.6377995275059062	0.6279446506918663	0.6315754294499031	0.6346722192369694	0.26575708348866434
4	0.6242230435178364	0.6362163277522076	0.6876297373991228	0.6992038081431136	0.6319439757003037	0.6464731690853864	0.6174147823152211	0.6282181627365452	0.6372149498511336	0.26399943415951216
5	0.6197492909686251	0.6345972031183915	0.6893390436146378	0.7002805038279062	0.6342389470131623	0.6373607829902126	0.631117111036112	0.6334060036894181	0.6353772394650516	0.2684831272751982
6	0.6164877212388276	0.6334170758704096	0.6910270527414897	0.701255950885727	0.6360445494431319	0.6334458319271009	0.638643266959163	0.636755326367214	0.635096267722397	0.27209277397715437
7	0.6142720256233234	0.6327829078649533	0.691684312391927	0.7022655444802439	0.6370232872089099	0.6303408707391157	0.643705703678704	0.6388793870151194	0.6345814079913019	0.2740710526266534
8	0.6128358632052925	0.6325459697582092	0.6917644525477855	0.7022491325063186	0.6369220384745191	0.6233209584880189	0.6505231184610193	0.6407507632528449	0.6319156943921717	0.27394544970142526
9	0.6120390975771596	0.6324175005742838	0.6919995639777756	0.7024246149382853	0.6373439082011475	0.6253796827539656	0.6493081336483294	0.6407109021126517	0.6329524687878942	0.2747664892944586
10	0.6116839575413378	0.6323872939340577	0.6920564017755718	0.7024738955248394	0.6374789065136686	0.6258859264259197	0.6490718866014175	0.6407421483605708	0.633226913424274	0.27503174995281976
11	0.6110503533446465	0.6312687169889964	0.693603254402452	0.7034150730529167	0.6384238947013162	0.6256496793790077	0.6511981100236247	0.6420531292210716	0.6337452780199306	0.27693818602204545
12	0.6074993340833157	0.6311416323869726	0.6936553384417491	0.7031757549827581	0.6376814039824502	0.6281808977387783	0.6471819102261221	0.640348161144941	0.6342061774877762	0.2754125297131083
13	0.6045312185434507	0.6302302630495631	0.6949308851239764	0.7041614675064717	0.6381876476544043	0.6240296996287547	0.652345595680054	0.6422145809454344	0.6329915612536587	0.2764861594503373
14	0.6020183028634363	0.6290019822973598	0.6965195289091961	0.7058813016529104	0.6402632467094161	0.6124198447519406	0.6681066486668916	0.6485346676197283	0.6299600763756291	0.280962466804534
15	0.5999573155316461	0.6291878895867405	0.6960639921844042	0.705302247433867	0.6397232534593318	0.6090111373607829	0.6704353695578805	0.6488673139158576	0.6283077994428969	0.2799751702848747
16	0.5983655894437873	0.6291949024282514	0.6959987659705384	0.7051880602031974	0.6398076274046575	0.6057374282821465	0.6738778265271684	0.6500307848321322	0.6271029506822033	0.28026666685867035
17	0.5971473484502375	0.6292594875510464	0.6959632736703514	0.7051309632624301	0.6397570030374621	0.6158285521430982	0.6636854539318259	0.6467815114135829	0.6309256249783893	0.2798346400320581
18	0.5963459502681165	0.6291124603734642	0.6960353540214564	0.705352954163571	0.6399763752953088	0.605804927438407	0.6741478231522106	0.6502445209201232	0.6272385777933083	0.28060884467668373
19	0.595833810215879	0.6290691036370168	0.6961856489914025	0.7054257587165103	0.6399763752953088	0.6134660816739791	0.6664866689166385	0.647813535763926	0.6301721298687791	0.2803470813481622
20	0.595593712304619	0.6291017809591702	0.696097720690405	0.7053463730811226	0.6400607492406345	0.6113061086736415	0.6688153898076274	0.6486070328725918	0.6294044061435818	0.2805858760375885
21	0.5960505883087919	0.6289226392334956	0.6962827550590481	0.7054539995712656	0.6404657441781978	0.6072899088761391	0.6736415794802565	0.6504482359745518	0.6281285998533879	0.2815519444448872
22	0.5942063527373953	0.6286362247132306	0.6965788087959397	0.7061590244299442	0.6407526155923051	0.6091798852514344	0.6723253459331758	0.6502395619438741	0.6290404084406419	0.28206814497532146
23	0.5923889447347844	0.6286700340649827	0.6965416233216761	0.7059164281949418	0.6406344920688491	0.6113398582517718	0.6699291258859265	0.6493869649386965	0.629789305333426	0.2817529869146799
24	0.5908553107117104	0.6286882831122559	0.6965727946962931	0.7055049652006905	0.6409382382720216	0.6079311508606142	0.6739453256834289	0.6508997615089976	0.6286821164316627	0.2824926819855083
25	0.5894891409331884	0.6284941751128952	0.6970012207027636	0.7063316598337475	0.6408876139048262	0.587040161997975	0.6947350658116773	0.6578917508226484	0.6204498029214005	0.28342362218531436
26	0.58849523187157	0.6277914355986431	0.6979614947270129	0.7069816947902795	0.6418157273034087	0.6076949038137023	0.6759365507931151	0.6522022602144306	0.6291624445298578	0.28429419509012277
