Epoch	Train Loss	Val Loss	Val AUCROC	Val PRC	Val Accuracy	Val Sensitivity	Val Specificity	Val Precision	Val F1	Val MCC
1	1.0475675623594205	0.7676724454578499	0.570385970221778	0.5827471435910708	0.5279952750590617	0.8217684778940263	0.2342220722240972	0.5176343034503285	0.6351719730269079	0.06919328885331123
2	0.7080910002269536	0.6903693472659149	0.5970103289883362	0.6049614286797835	0.5585723928450894	0.6973675329058386	0.4197772527843402	0.5458459912825254	0.612373119952582	0.12193696248877953
3	0.6807502638365078	0.6808647737525582	0.6105003759381797	0.6182085508861714	0.5687478906513669	0.7124873439082011	0.4250084373945326	0.5533972947467757	0.622945498539349	0.1435557026026842
4	0.671685234814498	0.6746133067138768	0.6198076160143172	0.6265099551845996	0.575801552480594	0.6980425244684442	0.45356058049274384	0.5609101263763085	0.6220076987850356	0.15634765514233054
5	0.6660034681448802	0.6694782334085336	0.6269216734141143	0.632784475880765	0.5845426932163348	0.6736078299021262	0.4954775565305434	0.5717600550017188	0.618519321949859	0.1718335350313901
6	0.6620252521384363	0.6678346161338634	0.6308397562512751	0.6363399838773515	0.5865001687478907	0.6787377657779278	0.49426257171785354	0.5730282653293822	0.6214195222939777	0.176021362207883
7	0.6593462430242756	0.6660799157647639	0.6330681407741263	0.6384238027579803	0.5885420182247721	0.6626392170097873	0.514444819439757	0.5771141353869669	0.6169266782925641	0.17906118526608322
8	0.6575956777606713	0.6658138491276185	0.6337492489494405	0.6391224315430357	0.5890651366857914	0.6634492068849139	0.5146810664866689	0.5775309947705506	0.6175158635421247	0.18013479441734304
9	0.6566243598762579	0.6656043255968831	0.6349021131245309	0.640161319191134	0.5893013837327034	0.6726965912926088	0.5059061761727979	0.5765359250260327	0.6209152362854741	0.18114011077302106
10	0.6561825417281307	0.6654767959575737	0.6350068319260758	0.6402561582818025	0.5894532568342896	0.6709753628079649	0.5079311508606142	0.5769130321232698	0.6203991200012483	0.18133297302356513
11	0.6548334339698323	0.66384851662967	0.6396072941005213	0.644326340537998	0.592591967600405	0.6797165035437057	0.5054674316571043	0.5788520679447016	0.6252425376030301	0.1880609651696929
12	0.6506164707946535	0.6601627574351604	0.6452872114157635	0.6488792149841747	0.5976375295308809	0.6590955113061087	0.536179547755653	0.5869499879778793	0.620934151537312	0.19676712793315623
13	0.6468502216914382	0.660056459811182	0.6469223346233652	0.6508588128378358	0.5985825177185286	0.6725953425582181	0.524569692878839	0.5858713546566322	0.6262451685887566	0.19936129472934977
14	0.6437480917479035	0.6591294181696917	0.648681896728569	0.6534020790797095	0.6007087411407357	0.6690178872764091	0.5323995950050624	0.5886038363323238	0.6262399696720795	0.20332389506340195
15	0.6412898096198387	0.6580468901178139	0.649941367654099	0.6535886716724968	0.601974350320621	0.6519068511643604	0.5520418494768815	0.5927153333947037	0.6209035825069513	0.20497336336671895
16	0.6392084831489968	0.6579722838630315	0.6500176436370313	0.6540861637003109	0.6035605804927439	0.6474519068511644	0.5596692541343233	0.5952033756321554	0.6202292235819014	0.2079238193278172
17	0.6377374507514944	0.6565035141282817	0.6521883873430995	0.6556343847056304	0.6054843064461695	0.643334458319271	0.5676341545730679	0.5980610548112822	0.6198722013560314	0.21157570497840886
18	0.6365960611888688	0.6570001420120191	0.6515500721065489	0.6550665241981117	0.6046068174147823	0.6428619642254472	0.5663516706041174	0.5971721478508951	0.6191753214036114	0.20982868646025948
19	0.6358919243811626	0.6570083712710748	0.6519349346177384	0.6552943680617858	0.6049274384070199	0.6494431319608505	0.5604117448531893	0.5963493244080823	0.6217648389285599	0.21069157077154319
20	0.6355594859806263	0.6569613567406045	0.6518688131231298	0.6553049971243047	0.6048430644616942	0.6471144110698617	0.5625717178535268	0.5966702971837561	0.6208694244313122	0.21043953237319926
21	0.6360250709600218	0.655906754022026	0.6536890008837765	0.6571081045812265	0.6064967937900776	0.6386095173810328	0.5743840701991225	0.6000697681793676	0.6187400879616761	0.2134342407738399
22	0.6342117403925585	0.6568318598140868	0.6531238127705989	0.6566388756948822	0.6053661829227135	0.6506581167735404	0.5600742490718866	0.5966144705081389	0.622465452666925	0.211602298741154
23	0.6322117882199402	0.6537160386195908	0.65708169288704	0.6596144081096933	0.6094498818764765	0.6276409044886939	0.5912588592642593	0.6056076592418914	0.6164274586496072	0.21904478142166683
24	0.6301873367413264	0.654634437760589	0.6561943626016858	0.6589361525231523	0.6087073911576105	0.6267634154573067	0.5906513668579143	0.6049185667752442	0.6156472733300182	0.21755668425947075
25	0.6285043825670296	0.6548281156851801	0.6569804395965131	0.6588829852524324	0.6088592642591968	0.6451906851164361	0.5725278434019575	0.6014850706352453	0.6225717681924022	0.21829557938433722
26	0.6271971040797284	0.6538251524996685	0.6580046572823173	0.6603010031311656	0.6096523793452582	0.6299021262234222	0.5894026324670941	0.6053843658773922	0.6173999338405558	0.21948483305939157
27	0.6258735149694112	0.6536221235859768	0.6577374444564296	0.6607397047268623	0.6096355045561931	0.616537293283834	0.6027337158285522	0.6081427477612437	0.612311250398029	0.2192919019101548
28	0.6250303192397907	0.6537053306964535	0.6578537421083452	0.6606969040192305	0.6090111373607829	0.625683428957138	0.592338845764428	0.605493500555229	0.615422918603107	0.21814358114495944
29	0.6244298205567819	0.6537467407327305	0.6577199517414065	0.6606284115244838	0.6090280121498481	0.6231859601754978	0.5948700641241984	0.6060257967114115	0.6144860979384016	0.2181434944692428
30	0.6241126481040599	0.6536500461190848	0.6578021489927124	0.6607579157312947	0.6091967600404995	0.621970975362808	0.596422544718191	0.606476453746668	0.6141259976340038	0.2184648301534385
31	0.6254627589086872	0.6537692505927896	0.6585008096823359	0.661691893518378	0.6094836314546068	0.6375970300371245	0.5813702328720891	0.6036554192229039	0.6201621639365787	0.21931421310065344
32	0.6242620989185752	0.651600624683778	0.6609602905402427	0.6634924907685428	0.6123354708066149	0.6074586567667905	0.6172122848464394	0.6134419413107938	0.6104356378558953	0.22468162921542761
33	0.6228372495170551	0.6529316701480274	0.659286313173532	0.662158804025723	0.6109517381032737	0.6235909551130611	0.5983125210934863	0.6082162019816321	0.6158076288556716	0.22197440827733678
34	0.6215006337574203	0.6523886398089483	0.6598415074021835	0.6623640401294468	0.6105973675329058	0.6054674316571043	0.6157273034087074	0.6117438450521722	0.6085894565438632	0.22120637801340962
35	0.6200992669905627	0.6522508319833171	0.6605805502650589	0.6626969110966437	0.6114579817752278	0.6038474519068512	0.6190685116436044	0.6131807121560026	0.6084782941386522	0.22294179069700534
36	0.6189281206206017	0.652893625897328	0.6595240996249275	0.6621790834367147	0.6104454944313196	0.5923725953425583	0.628518393520081	0.6145873454952905	0.6032755331763736	0.22103542952054217
37	0.6180274218775208	0.6527414743215539	0.659594548309793	0.6624074567287143	0.6104623692203848	0.6014174822814715	0.619507256159298	0.6124974221488967	0.6069068864518765	0.22096089501166732
38	0.6172335837698373	0.6520370333089324	0.6605743943556763	0.6631253215359444	0.6112892338845765	0.6068849139385758	0.6156935538305771	0.6122782525792503	0.6095696537229445	0.22258710344115534
