Epoch	Train Loss	Val Loss	Val AUCROC	Val PRC	Val Accuracy	Val Sensitivity	Val Specificity	Val Precision	Val F1	Val MCC
1	1.0229867781702868	0.7368173867755752	0.5752114348992508	0.5877137508817697	0.5377995275059062	0.750860614242322	0.3247384407694904	0.5265051117001136	0.6189800517486019	0.08356574286962314
2	0.6980275221067093	0.6853753751570656	0.6032322807026336	0.6103768171114191	0.563584205197435	0.6920688491393857	0.4350995612554843	0.5505853291805392	0.6132727218350927	0.13158716395624584
3	0.676477414736871	0.676389844301702	0.6160239164113047	0.622632988418778	0.5724265946675666	0.6943975700303746	0.4504556193047587	0.558223452167779	0.6189086752496692	0.14936554711196776
4	0.6676506614023532	0.6698447308587014	0.6248998373345511	0.6316840489882714	0.5834964562942964	0.6678029024637192	0.49919001012487346	0.5714492000231041	0.6158802290836654	0.1694185888678802
5	0.6619662301167185	0.6669122740138514	0.6319621643651155	0.6381870783532403	0.5864664191697604	0.6792102598717517	0.4937225784677692	0.5729374252690315	0.6215640249552165	0.17598680967322688
6	0.6580636982205066	0.6654759612591975	0.6348386250765858	0.6405885448181974	0.5886938913263584	0.674687816402295	0.5026999662504219	0.5756781662155157	0.6212629747032135	0.18007100798368164
7	0.6552261843085961	0.6642785271397725	0.637105309048976	0.6426358646366103	0.589757003037462	0.6710766115423558	0.5084373945325683	0.5772010798571802	0.6206089358448166	0.18193637870365442
8	0.6534571020362061	0.6645473901661433	0.6377918059942577	0.6427998832933796	0.589757003037462	0.6800202497468781	0.4994937563280459	0.5760313330855656	0.6237211533996811	0.18251266689929524
9	0.6524138351948661	0.6634698914065379	0.6388436492417622	0.6437566573766913	0.5911238609517381	0.6684778940263246	0.5137698278771515	0.5789150640088853	0.6204811728588434	0.18446868258137572
10	0.6519613831591049	0.6635438846085387	0.638893868682362	0.6438307193365942	0.5913263584205197	0.6707391157610529	0.5119136010799865	0.578809412861137	0.6213926148266266	0.18500099597741707
11	0.6509452739342316	0.6618451861565957	0.643294170685843	0.6466701693966798	0.5945325683428957	0.6668916638542018	0.5221734728315897	0.5825815201368005	0.6218921130484043	0.19107661689154365
12	0.6468428022002781	0.6594324222014959	0.6473909081620787	0.651551151947415	0.5984812689841377	0.6591967600404995	0.5377657779277759	0.587817503310461	0.6214642527601896	0.19843095133895244
13	0.6431683276563224	0.6580894102850678	0.64981083663302	0.6532068380043358	0.6021093486331421	0.6488018899763753	0.5554168072899088	0.5933882766922863	0.6198590936205202	0.20511503664396796
14	0.6400444559960033	0.6589155724915225	0.6492965325867953	0.653300373860873	0.6018224772190348	0.6503543705703678	0.5532905838677017	0.5928136344059558	0.6202523496845629	0.2046110947203124
15	0.6374862426560008	0.6584509977729507	0.6505377932058671	0.6543136811062984	0.6015018562267972	0.6520080998987513	0.5509956125548431	0.5921895595132268	0.6206608516858625	0.20404738259743282
16	0.635313931694977	0.6575665142461331	0.6509088603064752	0.6547533050121228	0.6048936888288896	0.6295308808639892	0.5802564967937901	0.5999678353168222	0.6143939393939394	0.21004252055778974
17	0.6337100930369142	0.6569381425761307	0.6531674747923228	0.6562032158094452	0.604573067836652	0.652581842726966	0.5565642929463381	0.5954118552732871	0.6226873842685775	0.21011695137665434
18	0.6325245981088099	0.6563743682153877	0.653748943118805	0.6568527061595111	0.6048599392507593	0.6464056699291258	0.5633142085723929	0.5968154057085878	0.6206214963870258	0.2104476220812716
19	0.6317886248325166	0.6564915269120416	0.6534595231160691	0.6565033579038589	0.6056024299696254	0.6430982112723591	0.5681066486668916	0.5982355896019088	0.6198562180800885	0.21180125662859772
20	0.6313824922882217	0.6564779970720738	0.6535298966246892	0.656582670604356	0.6052986837664529	0.6441106986162674	0.5664866689166386	0.597713748825556	0.6200454840805718	0.21123472544348548
21	0.632441383619812	0.6552455054478512	0.6545999689727131	0.6584933276021226	0.6072730340870739	0.6177860276746541	0.5967600404994937	0.6050639605989488	0.6113588163585658	0.21459350846931233
22	0.6307176413842992	0.6591542929400876	0.6528561876143946	0.6554625032035087	0.6024805939925751	0.677657779277759	0.5273034087073911	0.5890861082587648	0.6302754453425411	0.20731794357541736
23	0.6284394842969757	0.6561123270261059	0.6549350380420279	0.6572258646000384	0.6065980425244685	0.6351670604117449	0.5780290246371921	0.6008364460619992	0.6175249782619395	0.2135449560218583
24	0.6264464154571427	0.6555773199791446	0.6568666136484296	0.6586691525961869	0.6068342895713803	0.6555180560242997	0.558150523118461	0.5973550668922036	0.6250864912704159	0.214688673801811
25	0.6246481000970956	0.653649344381512	0.6583206122216756	0.6604143276560225	0.6092136348295646	0.6227472156598043	0.595680053999325	0.606335436382755	0.6144317538543506	0.218507326971931
26	0.6231376791889804	0.6539339401534471	0.6577869047308526	0.660543426500102	0.6089605129935876	0.6226122173472831	0.595308808639892	0.606064588192779	0.6142269723151709	0.2180022988914836
