Epoch	Train Loss	Val Loss	Val AUCROC	Val PRC	Val Accuracy	Val Sensitivity	Val Specificity	Val Precision	Val F1	Val MCC
1	0.695215058546451	0.661889908786887	0.645896397565702	0.6510982281354889	0.5942456969287884	0.7101586230172123	0.4783327708403645	0.5765089454505603	0.6363925055573199	0.19377021679045386
2	0.6553556623456057	0.6528036804002884	0.6602962490812266	0.6607603538588517	0.6124367195410058	0.6561592980087749	0.5687141410732366	0.6033953012010801	0.6286721314125884	0.22573816631435215
3	0.642751706240253	0.6485309619779648	0.667825129573663	0.6693053135466223	0.6181910226122174	0.6483631454606817	0.588018899763753	0.6114647654210962	0.6293736076529943	0.23681360830992593
4	0.6341541476025057	0.6464075571252331	0.6702313981790718	0.6734064968519508	0.6197097536280797	0.6090111373607829	0.6304083698953763	0.6223272175472478	0.6155971753147067	0.2394743341837773
5	0.6274468966766726	0.6462490760229989	0.6724198345006345	0.6750727613062912	0.6207728653391833	0.6507931150860614	0.5907526155923051	0.6139323123945366	0.6318255541539016	0.24198228077266762
6	0.622665467069537	0.6449580965635948	0.6750378614909568	0.6781823279362982	0.6221565980425244	0.6589942625717179	0.5853189335133311	0.6137742432338981	0.6355809449408395	0.24497898037357446
7	0.6193526033543099	0.6433386281902147	0.6763481971198613	0.6798577329600642	0.6231522105973676	0.6391832602092474	0.6071211609854876	0.6193263570961413	0.6290981564524166	0.24643111667184203
8	0.6168611655487045	0.6422190578089265	0.6777139433369301	0.6812391612890425	0.6244178197772527	0.6310158623017212	0.6178197772527844	0.6227973751707139	0.6268796834923137	0.2488573080881687
9	0.6155516399496402	0.6428269177846236	0.6766817210895224	0.6803297045104638	0.6242490718866014	0.6252784340195747	0.6232197097536281	0.6239938028358762	0.6246354579322668	0.24849867038538434
10	0.6149253031717655	0.6423515055495824	0.6775303583890824	0.6810213500757308	0.6249915626054674	0.6305771177860277	0.6194060074249071	0.6236106939020727	0.6270745582386603	0.24999872483140473
11	0.6150482771641963	0.6411658498993847	0.6804380838759596	0.6839767118069842	0.626425919676004	0.6493418832264597	0.6035099561255485	0.6208855040660901	0.6347949453957571	0.25311782439515873
12	0.6111722338888609	0.6394914945436014	0.6834615101609238	0.6873454690926526	0.6296658791765103	0.6590280121498481	0.6003037462031725	0.6224737009882053	0.6402295081967212	0.2597800761125162
